timestamp_ns,x,y,z,qw,qx,qy,qz
1413393217905760526,-0.135042173,0.140270162,0.200804647,0.025091153,0.812276279,-0.000969675,0.582732134
1413393218105760574,-0.172982456,0.202017357,0.266481765,0.006650421,0.826066356,0.001754685,0.563530894
1413393218205760478,-0.199092141,0.226741912,0.286003989,-0.016493048,0.828759787,0.002656933,0.559355106
1413393218305760383,-0.227654932,0.250690801,0.292068996,-0.033669280,0.830531168,-0.001291964,0.555952057
1413393218505760431,-0.284934249,0.302366134,0.281725362,-0.015761811,0.827958415,0.006223440,0.560533404
1413393218705760478,-0.350052068,0.349338097,0.271189917,-0.003990697,0.825305997,0.012768254,0.564527287
1413393218805760383,-0.383535238,0.377969080,0.268556869,-0.002683715,0.828925797,0.011882569,0.559225916
1413393218905760526,-0.418877251,0.397664596,0.269382433,-0.014204245,0.839305247,0.009637679,0.543389416
1413393219005760431,-0.446736549,0.425669466,0.268886999,-0.014003394,0.844614586,0.003036865,0.535183038
1413393219205760478,-0.488332213,0.471515383,0.280549057,-0.017350447,0.841626604,0.001994324,0.539777403
1413393219405760526,-0.501917505,0.519780370,0.292950928,-0.009631264,0.832332462,-0.005236921,0.554168283
1413393219605760574,-0.497472750,0.556796218,0.292788492,-0.000534018,0.823991648,-0.009969383,0.566513981
1413393219805760383,-0.483471042,0.578320397,0.313820214,0.004535649,0.816811250,-0.006332909,0.576852411
1413393220005760431,-0.468386873,0.594150951,0.376439997,0.010944322,0.812832247,-0.004096835,0.582380611
1413393220205760478,-0.458281183,0.611514534,0.423626750,0.016728177,0.809507370,-0.004979706,0.586850227
1413393220605760574,-0.458260767,0.654397672,0.517354861,0.011324245,0.814734649,-0.002145354,0.579719424
1413393220905760526,-0.465921990,0.693487693,0.525384877,0.003725478,0.815661322,-0.015743933,0.578303429
1413393221505760431,-0.470957704,0.710788283,0.671454777,0.030697030,0.815431931,-0.021597814,0.577634826
1413393221705760478,-0.452692288,0.707534904,0.703302108,0.041472944,0.813016784,-0.019171536,0.580444792
1413393221805760383,-0.439765991,0.708845306,0.720909858,0.044265959,0.807941165,-0.020825692,0.587228992
1413393222005760431,-0.403575073,0.713231737,0.749342659,0.052477266,0.808427734,-0.026874333,0.585635130
1413393222405760526,-0.354892374,0.715870892,0.685232952,0.039069939,0.823255228,-0.017524906,0.566054103
1413393222605760574,-0.326816982,0.721426764,0.653464609,0.027632173,0.832009296,-0.011513626,0.553953455
1413393223005760431,-0.221723875,0.743918137,0.690425226,-0.001270326,0.841208335,0.011426854,0.540588892
1413393223105760574,-0.182945076,0.750746945,0.716362389,-0.004840909,0.837033059,0.014061376,0.546950183
1413393223205760478,-0.139434245,0.757129516,0.741229308,-0.003416677,0.833932816,0.018878380,0.551532402
1413393223405760526,-0.041849800,0.769621088,0.768871189,-0.001378060,0.828889808,0.021967815,0.558978714
1413393223605760574,0.060325915,0.783951879,0.724331674,0.002320588,0.821119754,0.021374843,0.570350840
1413393223905760526,0.211231200,0.810903802,0.634623807,0.015350429,0.818589845,0.011180916,0.574064471
1413393224105760574,0.309876193,0.836836000,0.630168853,0.022931208,0.817759909,0.001892817,0.575099390
1413393224305760383,0.402960222,0.871140748,0.600435480,0.029392528,0.815046458,-0.002304914,0.578645001
1413393224605760574,0.523766546,0.930860157,0.481970842,0.035948623,0.811474738,-0.029306862,0.582544036
1413393224705760478,0.558988022,0.950314967,0.440691562,0.040232052,0.810787385,-0.047366361,0.582032323
1413393224805760383,0.588163747,0.977997558,0.402769366,0.042286538,0.811727128,-0.062262086,0.579166946
1413393224905760526,0.610318177,1.021690054,0.369707223,0.036724561,0.813676124,-0.068611488,0.576085875
1413393225005760431,0.619100541,1.084873242,0.347167685,0.020441597,0.819069678,-0.061359146,0.570036893
1413393225305760383,0.707673433,1.133882381,0.324736402,0.032260852,0.820072922,-0.070251574,0.567013541
1413393225505760431,0.778205464,1.143202135,0.317994018,0.044633499,0.815751383,-0.100165826,0.567912263
1413393225605760574,0.811772262,1.146369140,0.320669046,0.051903704,0.813216808,-0.121764797,0.566707829
1413393225705760478,0.842432437,1.141818004,0.327742071,0.065131131,0.808282232,-0.145097401,0.566907853
1413393225805760383,0.872269291,1.130307810,0.337966113,0.087521641,0.802223341,-0.166025366,0.566756783
1413393225905760526,0.899031846,1.116740731,0.343530398,0.114292673,0.795848894,-0.184283350,0.565332973
