timestamp_ns,x,y,z,qw,qx,qy,qz
1413393217905760526,-0.136905677,0.138832935,0.199252516,0.023379360,0.810876718,0.000259592,0.584749763
1413393218005760431,-0.156563343,0.172203743,0.229015105,0.023792567,0.811942783,-0.002218994,0.583247723
1413393218105760574,-0.174649783,0.203160375,0.260503374,0.011635379,0.820306974,-0.001902699,0.571801947
1413393218205760478,-0.196932963,0.236373925,0.282658065,-0.004381932,0.825888015,-0.005896090,0.563786326
1413393218305760383,-0.226031362,0.257985013,0.292810622,-0.026796676,0.830171085,-0.006150372,0.556830388
1413393218405760526,-0.256111049,0.277011321,0.291800938,-0.029429097,0.830245963,0.001416050,0.556617970
1413393218505760431,-0.285985414,0.298228423,0.282419862,-0.019160136,0.828290229,0.008627909,0.559905122
1413393218605760574,-0.316294773,0.324519948,0.275662946,-0.007000477,0.826828079,0.011910198,0.562285043
1413393218705760478,-0.349073611,0.351249200,0.270675790,-0.002457491,0.825470745,0.011665907,0.564318985
1413393218805760383,-0.384143990,0.375095141,0.268592035,-0.004399389,0.829339870,0.013237848,0.558570305
1413393218905760526,-0.417568329,0.405212419,0.266732739,-0.009407425,0.838367526,0.006157475,0.544989429
1413393219005760431,-0.449834269,0.423855907,0.271039966,-0.017723560,0.845715711,0.006166240,0.533303656
1413393219105760574,-0.471022858,0.450083699,0.275441844,-0.016040400,0.845658293,0.002422723,0.533478103
1413393219205760478,-0.488312369,0.471763435,0.282895002,-0.017318664,0.842961964,0.002103857,0.537690213
1413393219305760383,-0.499834390,0.491543402,0.293012220,-0.018300917,0.839873942,0.003135735,0.542463828
1413393219405760526,-0.504606068,0.512719209,0.300059962,-0.016677057,0.835957105,0.000185758,0.548541302
1413393219505760431,-0.502745941,0.535067238,0.301043980,-0.009611607,0.830905880,-0.004512657,0.556311667
1413393219605760574,-0.496806426,0.551732491,0.295392229,-0.003818148,0.824722541,-0.007615770,0.565473388
1413393219705760478,-0.491674160,0.567183237,0.296356733,-0.000244442,0.820552538,-0.008863298,0.571502331
1413393219805760383,-0.484489965,0.577090448,0.312509785,0.004118183,0.816429269,-0.006052933,0.577399041
1413393219905760526,-0.476645947,0.585712673,0.343251203,0.006701811,0.815140238,-0.004591610,0.579206695
1413393220005760431,-0.469762559,0.594016999,0.376799222,0.010258429,0.813175876,-0.003633841,0.581916278
1413393220105760574,-0.465272882,0.601807014,0.401270424,0.012261000,0.811427241,-0.003637575,0.584313502
1413393220205760478,-0.459776516,0.611467753,0.423925551,0.016164319,0.809576421,-0.004537176,0.586774358
1413393220305760383,-0.457108280,0.621081801,0.447544218,0.018129775,0.808774999,-0.004677358,0.587820070
1413393220405760526,-0.454507863,0.632641399,0.473838079,0.016997757,0.809151137,-0.004363316,0.587338467
1413393220505760431,-0.455769980,0.644141708,0.498369941,0.015147672,0.811719869,-0.003418082,0.583840491
1413393220605760574,-0.457928975,0.655839291,0.517157797,0.013008864,0.814247674,-0.003372535,0.580362060
1413393220705760478,-0.460371399,0.667355505,0.524378085,0.010603926,0.813900629,-0.002895683,0.580900110
1413393220805760383,-0.462568499,0.680125742,0.521070979,0.003331083,0.815988040,-0.006480018,0.578022864
1413393220905760526,-0.466162778,0.692310878,0.523694182,-0.000227614,0.816930106,-0.013064472,0.576588648
1413393221005760431,-0.468192637,0.702112547,0.539139931,0.003940816,0.816109435,-0.017332369,0.577623969
1413393221105760574,-0.469757378,0.708280551,0.562299325,0.010414727,0.815015894,-0.020350493,0.578987464
1413393221205760478,-0.472453803,0.711420152,0.588664097,0.016632555,0.814325809,-0.022396176,0.579737222
1413393221305760383,-0.473535487,0.712383712,0.615243353,0.020420790,0.815157192,-0.021923905,0.578464420
1413393221405760526,-0.473205915,0.711098600,0.643584159,0.023838715,0.815996832,-0.021615312,0.577159998
1413393221505760431,-0.469358449,0.710094632,0.670516196,0.029030182,0.816058316,-0.020446757,0.576877807
1413393221605760574,-0.462281138,0.708328879,0.687839150,0.035501868,0.815898019,-0.018290695,0.576814954
1413393221705760478,-0.454090975,0.707195556,0.703712094,0.039315248,0.812701068,-0.017736369,0.581082358
1413393221805760383,-0.439333106,0.707483776,0.719150757,0.040238828,0.808136135,-0.018031683,0.587342901
1413393221905760526,-0.426544009,0.709908203,0.737427267,0.043685766,0.805683287,-0.019875636,0.590398979
1413393222005760431,-0.406189277,0.713598393,0.751349031,0.051051722,0.807274928,-0.025969815,0.587389548
1413393222105760574,-0.391246679,0.714849635,0.751897397,0.050143787,0.807563691,-0.026292391,0.587056383
1413393222205760478,-0.375716716,0.715553830,0.741530311,0.051235593,0.809481679,-0.025926970,0.584330486
1413393222305760383,-0.364415122,0.715724566,0.716323863,0.047852442,0.813977358,-0.023213812,0.578456673
1413393222405760526,-0.354545368,0.716446617,0.688800879,0.043333001,0.821583108,-0.020667653,0.568063638
1413393222505760431,-0.343243864,0.718395893,0.665963737,0.039056703,0.827330436,-0.016943967,0.560099836
1413393222605760574,-0.327354557,0.720782371,0.654249662,0.031332539,0.830803348,-0.014438022,0.555495825
1413393222705760478,-0.307866002,0.724734636,0.650864293,0.027438079,0.832964026,-0.009964437,0.552556598
1413393222805760383,-0.283866105,0.731170858,0.656420440,0.007363980,0.840773862,0.003877606,0.541322500
1413393222905760526,-0.256350780,0.738489785,0.669370779,-0.002943145,0.843819263,0.010478649,0.536517089
1413393223005760431,-0.221688511,0.744073606,0.689872947,-0.003637890,0.843150957,0.013309081,0.537499859
1413393223105760574,-0.182076889,0.748380600,0.713711868,-0.003183960,0.838439415,0.012910330,0.544832574
1413393223205760478,-0.138737820,0.754874930,0.739611619,-0.002482310,0.834849061,0.018080720,0.550176309
1413393223305760383,-0.091707158,0.762053415,0.761503018,-0.002565597,0.832108617,0.020722676,0.554219485
1413393223405760526,-0.041163666,0.769069571,0.769007242,-0.001600220,0.829563451,0.022054179,0.557974492
1413393223505760431,0.009265351,0.776323778,0.755692385,0.000158811,0.825569288,0.023105901,0.563827495
1413393223605760574,0.059740890,0.784453015,0.724008935,0.001353336,0.821162857,0.022025395,0.570267142
1413393223705760478,0.109605136,0.792093340,0.683081866,0.004602826,0.819068693,0.019506407,0.573345263
1413393223805760383,0.160659079,0.800087112,0.649971331,0.009017215,0.817837094,0.014914609,0.575185823
1413393223905760526,0.210474560,0.811718929,0.633208686,0.014509105,0.818511604,0.011666288,0.574188243
1413393224005760431,0.259652324,0.826570903,0.630045263,0.017382770,0.818160334,0.008743460,0.574660822
1413393224105760574,0.308855192,0.840526267,0.628161250,0.020617463,0.817796914,0.003541950,0.575126579
1413393224205760478,0.355371499,0.856113707,0.618702787,0.024281209,0.816979011,0.000164009,0.576155961
1413393224305760383,0.401672540,0.873494570,0.599655733,0.027894142,0.815293475,-0.001323369,0.578374199
1413393224405760526,0.445343230,0.892490456,0.567941775,0.030799446,0.814565481,-0.004661371,0.579234618
1413393224505760431,0.486944081,0.912774820,0.529452028,0.033724450,0.813142306,-0.013822360,0.580922709
