1413393219405760512,-0.50192,0.51978,0.29295,-0.00963,0.83233,-0.00524,0.55417,
1413393219605760512,-0.49747,0.55680,0.29279,-0.00053,0.82399,-0.00997,0.56651,
1413393219805760256,-0.48347,0.57832,0.31382,0.00454,0.81681,-0.00633,0.57685,
1413393220005760512,-0.46839,0.59415,0.37644,0.01094,0.81283,-0.00410,0.58238,
1413393220205760512,-0.45828,0.61151,0.42363,0.01673,0.80951,-0.00498,0.58685,
1413393220605760512,-0.45826,0.65440,0.51735,0.01132,0.81473,-0.00215,0.57972,
1413393220905760512,-0.46592,0.69349,0.52538,0.00373,0.81566,-0.01574,0.57830,
1413393221505760512,-0.47096,0.71079,0.67145,0.03070,0.81543,-0.02160,0.57763,
1413393221705760512,-0.45269,0.70753,0.70330,0.04147,0.81302,-0.01917,0.58044,
1413393221805760256,-0.43977,0.70885,0.72091,0.04427,0.80794,-0.02083,0.58723,
1413393222005760512,-0.40358,0.71323,0.74934,0.05248,0.80843,-0.02687,0.58564,
1413393222405760512,-0.35489,0.71587,0.68523,0.03907,0.82326,-0.01752,0.56605,
1413393222605760512,-0.32682,0.72143,0.65346,0.02763,0.83201,-0.01151,0.55395,
1413393223005760512,-0.22172,0.74392,0.69043,-0.00127,0.84121,0.01143,0.54059,
1413393223105760512,-0.18295,0.75075,0.71636,-0.00484,0.83703,0.01406,0.54695,
1413393223205760512,-0.13943,0.75713,0.74123,-0.00342,0.83393,0.01888,0.55153,
1413393223405760512,-0.04185,0.76962,0.76887,-0.00138,0.82889,0.02197,0.55898,
1413393223605760512,0.06033,0.78395,0.72433,0.00232,0.82112,0.02137,0.57035,
1413393223905760512,0.21123,0.81090,0.63462,0.01535,0.81859,0.01118,0.57406,
1413393224105760512,0.30988,0.83684,0.63017,0.02293,0.81776,0.00189,0.57510,
1413393224305760256,0.40296,0.87114,0.60044,0.02939,0.81505,-0.00230,0.57865,
1413393224605760512,0.52377,0.93086,0.48197,0.03595,0.81147,-0.02931,0.58254,
1413393224705760512,0.55899,0.95031,0.44069,0.04023,0.81079,-0.04737,0.58203,
1413393224805760256,0.58816,0.97800,0.40277,0.04229,0.81173,-0.06226,0.57917,
1413393224905760512,0.61032,1.02169,0.36971,0.03672,0.81368,-0.06861,0.57609,
1413393225005760512,0.61910,1.08487,0.34717,0.02044,0.81907,-0.06136,0.57004,
1413393225305760256,0.70767,1.13388,0.32474,0.03226,0.82007,-0.07025,0.56701,
1413393225505760512,0.77821,1.14320,0.31799,0.04463,0.81575,-0.10017,0.56791,
1413393225605760512,0.81177,1.14637,0.32067,0.05190,0.81322,-0.12176,0.56671,
1413393225705760512,0.84243,1.14182,0.32774,0.06513,0.80828,-0.14510,0.56691,
1413393225805760256,0.87227,1.13031,0.33797,0.08752,0.80222,-0.16603,0.56676,
1413393225905760512,0.89903,1.11674,0.34353,0.11429,0.79585,-0.18428,0.56533,
1413393226005760512,0.92565,1.10338,0.32909,0.14013,0.78936,-0.20073,0.56301,
1413393226105760512,0.95340,1.09302,0.30648,0.15582,0.78277,-0.21967,0.56102,
1413393226205760512,0.98115,1.08436,0.28780,0.16589,0.77645,-0.23927,0.55889,
1413393226305760256,1.01006,1.07700,0.28290,0.17078,0.77241,-0.25615,0.55552,
1413393226405760512,1.03791,1.06938,0.28453,0.17297,0.77195,-0.27128,0.54826,
1413393226505760512,1.06497,1.06027,0.28211,0.17412,0.77339,-0.28350,0.53961,
1413393226705760512,1.12133,1.03306,0.25381,0.18325,0.77269,-0.29218,0.53291,
1413393226805760256,1.14967,1.01400,0.24209,0.19611,0.77027,-0.28751,0.53437,
1413393227005760512,1.21866,0.97599,0.22233,0.20600,0.77092,-0.27854,0.53448,
1413393227205760512,1.29867,0.94374,0.20978,0.20070,0.76760,-0.27946,0.54075,
1413393227405760512,1.38369,0.91364,0.20513,0.19146,0.76524,-0.28498,0.54455,
1413393227605760512,1.46748,0.88082,0.20430,0.18920,0.76170,-0.29201,0.54658,
1413393227705760512,1.50574,0.86151,0.20412,0.19342,0.75862,-0.30029,0.54489,
1413393227805760256,1.54082,0.84007,0.20309,0.20077,0.75407,-0.31172,0.54213,
1413393227905760512,1.57160,0.81703,0.20087,0.20855,0.74679,-0.32770,0.53984,
1413393228005760512,1.60261,0.79100,0.19781,0.21939,0.73784,-0.34552,0.53673,
1413393228105760512,1.63031,0.76242,0.19442,0.23338,0.72851,-0.36407,0.53128,
1413393228205760512,1.65437,0.73207,0.19082,0.24751,0.72074,-0.38244,0.52250,
1413393228305760256,1.67628,0.70029,0.18805,0.26133,0.71458,-0.39560,0.51438,
1413393228405760512,1.69872,0.66684,0.18526,0.27395,0.70835,-0.40687,0.50759,
1413393228505760512,1.71868,0.63286,0.18598,0.28596,0.69932,-0.41921,0.50343,
1413393228605760512,1.73950,0.60321,0.19629,0.29704,0.69129,-0.43293,0.49645,
1413393228705760512,1.75845,0.56615,0.18757,0.30203,0.68572,-0.44209,0.49308,
1413393228905760512,1.80010,0.49739,0.18589,0.29910,0.68373,-0.45925,0.48182,
1413393229105760512,1.84117,0.41781,0.17770,0.30947,0.68631,-0.45484,0.47573,
1413393229205760512,1.86287,0.37596,0.16880,0.31689,0.68768,-0.44881,0.47460,
1413393229405760512,1.91636,0.28935,0.14366,0.32247,0.68755,-0.44065,0.47865,
1413393229505760512,1.94935,0.24582,0.12798,0.31589,0.68303,-0.44325,0.48705,
1413393229605760512,1.98376,0.20331,0.11367,0.30631,0.68119,-0.44808,0.49131,
1413393229805760256,2.04769,0.11666,0.09262,0.29164,0.68621,-0.45564,0.48627,
1413393230005760512,2.10826,0.01405,0.08595,0.28920,0.69488,-0.45473,0.47615,
1413393230105760512,2.14286,-0.04851,0.08708,0.29968,0.69683,-0.44546,0.47559,
1413393230205760512,2.17567,-0.10877,0.08797,0.30640,0.69784,-0.43872,0.47608,
1413393230305760256,2.21266,-0.17208,0.08495,0.30897,0.69647,-0.43454,0.48025,
1413393230405760512,2.25060,-0.23378,0.07864,0.30446,0.69420,-0.43604,0.48504,
1413393230505760512,2.29251,-0.29807,0.07107,0.30048,0.69052,-0.44204,0.48733,
1413393230705760512,2.36701,-0.42765,0.06474,0.30308,0.67419,-0.46886,0.48351,
1413393230805760256,2.40102,-0.49886,0.06867,0.31000,0.66302,-0.48490,0.47872,
1413393230905760512,2.43444,-0.57675,0.07387,0.32241,0.65192,-0.50026,0.46989,
1413393231005760512,2.46553,-0.65781,0.08287,0.34100,0.64451,-0.51024,0.45605,
1413393231105760512,2.49534,-0.73895,0.09340,0.35893,0.63936,-0.51540,0.44356,
1413393231205760512,2.52752,-0.81962,0.10432,0.36988,0.63510,-0.51996,0.43530,
1413393231305760256,2.56268,-0.89899,0.11541,0.37505,0.63090,-0.52410,0.43200,
1413393231405760512,2.60073,-0.97572,0.11780,0.37353,0.62456,-0.52994,0.43538,
1413393231505760512,2.64090,-1.05245,0.11208,0.37263,0.61391,-0.53325,0.44711,
1413393231605760512,2.68131,-1.12721,0.09844,0.37589,0.60132,-0.53125,0.46357,
1413393231705760512,2.71604,-1.19431,0.07956,0.37886,0.59388,-0.53173,0.47015,
1413393231905760512,2.77222,-1.31736,0.04795,0.37363,0.58574,-0.55356,0.45922,
1413393232005760512,2.78960,-1.37075,0.03687,0.37083,0.57816,-0.56942,0.45164,
1413393232105760512,2.79902,-1.42492,0.03081,-0.37657,-0.57084,0.58197,-0.44005,
1413393232205760512,2.80148,-1.47918,0.02714,-0.38904,-0.56180,0.59202,-0.42725,
1413393232305760256,2.79701,-1.53083,0.02051,-0.40225,-0.55066,0.60182,-0.41568,
1413393232405760512,2.78810,-1.58211,0.00767,-0.41048,-0.53760,0.61506,-0.40521,
1413393232505760512,2.77430,-1.63226,-0.01163,-0.41736,-0.52524,0.62796,-0.39447,
1413393232605760512,2.75779,-1.68442,-0.03685,-0.42264,-0.51570,0.63694,-0.38696,
1413393232705760512,2.73770,-1.73730,-0.06348,-0.42659,-0.50799,0.64310,-0.38261,
1413393232805760256,2.71292,-1.78824,-0.08675,-0.43025,-0.50476,0.64612,-0.37767,
1413393232905760512,2.68460,-1.84284,-0.10882,-0.43202,-0.50356,0.64766,-0.37461,
1413393233005760512,2.65276,-1.89776,-0.12530,-0.43610,-0.50669,0.64629,-0.36794,
1413393233105760512,2.61889,-1.95344,-0.13340,-0.43822,-0.51117,0.64466,-0.36205,
1413393233205760512,2.58455,-2.00995,-0.13306,-0.44055,-0.51290,0.64303,-0.35966,
1413393233305760256,2.55041,-2.06680,-0.12180,-0.44965,-0.50835,0.64087,-0.35872,
1413393233405760512,2.51528,-2.12614,-0.10394,-0.46141,-0.49810,0.64027,-0.35923,
1413393233505760512,2.48086,-2.18357,-0.07853,-0.47119,-0.48527,0.64414,-0.35717,
