timestamp_ns,x,y,z,qw,qx,qy,qz
1413393890155760526,-0.032621920,0.062819765,0.189226797,0.126111481,0.801186912,-0.059338056,0.581957406
1413393890255760431,-0.028075516,0.100154685,0.226011159,0.142545518,0.791110690,-0.084571094,0.588788911
1413393890355760574,0.016949186,0.139451017,0.233480588,0.283775217,0.740843400,-0.211915788,0.570713922
1413393890455760478,-0.083845643,0.072863241,0.236014761,-0.062009078,0.762001677,0.058096013,0.641975990
1413393890555760383,-0.076274592,0.195999936,0.255715171,0.124143017,0.744343028,-0.095218908,0.649211312
1413393890655760526,-0.129171275,0.212815047,0.245845468,0.091019942,0.737921967,-0.067121747,0.665342928
1413393890755760431,-0.117575590,0.261367572,0.265657923,0.112531285,0.744325466,-0.079884918,0.653402411
1413393890855760574,-0.130489435,0.322622431,0.272868775,0.143041606,0.746588259,-0.101436221,0.641759895
1413393890955760478,-0.113774970,0.386382268,0.277564097,0.195219673,0.731537341,-0.143501952,0.637298664
1413393891055760383,-0.063660538,0.454965075,0.281862424,0.259911854,0.700912056,-0.202430484,0.632605736
1413393891155760526,-0.045702530,0.558028868,0.297559137,0.292687455,0.684666095,-0.231780588,0.625974561
1413393891255760431,-0.061622639,0.636595401,0.311936096,0.294760390,0.680873302,-0.233742343,0.628404628
1413393891355760574,-0.048725927,0.711468953,0.321677259,0.308461638,0.659008903,-0.229096212,0.646586119
1413393891455760478,-0.093629445,0.793285491,0.313603303,0.301841019,0.626813563,-0.198939731,0.690231657
1413393891555760383,-0.162874110,0.870154302,0.303710693,0.277697398,0.612468388,-0.167412153,0.720929817
1413393891655760526,-0.234438145,0.973104633,0.289746213,0.270921170,0.611548546,-0.158308324,0.726325388
1413393891755760431,-0.412263541,1.056629762,0.277495581,0.235323654,0.624578462,-0.131578541,0.732947209
1413393891855760574,-0.609118783,1.137594352,0.272396353,0.205218928,0.638769914,-0.109446919,0.733402727
1413393891955760478,-0.939190971,1.123391752,0.274987259,0.134289006,0.677533127,-0.054440168,0.721076690
1413393892055760383,-1.164218832,1.233660074,0.277417865,0.127743165,0.712741898,-0.055014726,0.687498400
1413393892155760526,-1.407643174,1.328629600,0.287703337,0.121324776,0.736652568,-0.051246436,0.663322769
1413393892255760431,-1.637016881,1.441173073,0.299340227,0.122133895,0.747225549,-0.050807076,0.651272548
1413393892355760574,-1.884717265,1.521013385,0.304122859,0.115247825,0.753307310,-0.043825331,0.646007257
1413393892455760478,-2.287605339,1.202992124,0.305365664,0.042600588,0.766881562,0.043790793,0.638874187
1413393892555760383,-2.557641735,1.262720637,0.287482236,0.041265784,0.768217690,0.049490790,0.636937499
1413393892655760526,-2.804311714,1.400659043,0.263249227,0.055943780,0.773563951,0.030809632,0.630491772
1413393892755760431,-3.073563107,1.385697501,0.238431303,0.045607525,0.791031451,0.046140213,0.608325799
1413393892855760574,-3.340882370,1.416701845,0.212081687,0.044326414,0.807605608,0.053211139,0.585642319
1413393892955760478,-3.580194961,1.448415423,0.192931685,0.038275892,0.820715254,0.065066428,0.566328339
1413393893055760383,-3.794758969,1.565506449,0.177136825,0.043926628,0.827060418,0.058644534,0.557317086
1413393893155760526,-3.969489698,1.706349690,0.181789007,0.048918233,0.825262515,0.050573522,0.560349093
1413393893255760431,-4.093151109,1.838075455,0.197971968,0.051387207,0.817973333,0.049519327,0.570812419
1413393893355760574,-4.168734400,1.978468453,0.222908621,0.046283947,0.813653122,0.043038217,0.577904928
1413393893455760478,-4.362635750,2.118388168,0.269674881,0.048463077,0.809463328,0.025438041,0.584613853
1413393893555760383,-4.471997941,2.219947819,0.295070519,0.038048148,0.808238186,0.023322235,0.587162198
1413393893655760526,-4.574300213,2.330146682,0.320105822,0.029712379,0.807205707,0.019710630,0.589192339
1413393893755760431,-4.664907211,2.436730628,0.347574599,0.022181421,0.804880200,0.015625974,0.592816732
1413393893855760574,-4.582848959,2.581352060,0.561550689,0.048041027,0.812339338,0.010521137,0.581107705
1413393893955760478,-4.804679004,2.746614235,0.493420385,0.042823813,0.785277493,0.009547837,0.617587417
1413393894055760383,-4.812991914,2.802119900,0.557187715,0.039254026,0.779991218,0.017079833,0.624324516
1413393894155760526,-4.784259890,2.921428273,0.614612392,0.040546716,0.777995664,0.017393131,0.626718589
1413393894255760431,-4.925551371,3.008407243,0.666405754,0.039551723,0.776076429,0.015518716,0.629206013
1413393894355760574,-5.081323082,3.106060878,0.688415580,0.035669601,0.772837237,0.013660693,0.633453764
1413393894455760478,-5.024861718,3.195104106,0.746476309,0.040202813,0.775694911,0.017013851,0.629596433
1413393894555760383,-5.147784367,3.320070703,0.713591754,0.042851566,0.768841861,0.019342555,0.637708242
1413393894655760526,-5.422095263,3.414861509,0.727878902,0.049992730,0.765955541,0.021055270,0.640600899
1413393894755760431,-5.461252922,3.434007781,0.720765546,0.045660099,0.763416906,0.027767193,0.643691514
1413393894855760574,-5.581091967,3.481344570,0.716616928,0.043090412,0.761757069,0.029684935,0.645746226
1413393894955760478,-5.847487904,3.087887335,0.614399658,-0.003860974,0.746899075,0.061523185,0.662073834
1413393895055760383,-5.959309954,3.201826196,0.675988707,0.006334023,0.744354102,0.059073467,0.665136960
1413393895155760526,-5.911692132,3.014699403,0.512813615,-0.036825164,0.732571572,0.090832888,0.673596456
1413393895255760431,-6.010855815,3.036336182,0.518197952,-0.037729165,0.738713687,0.094923584,0.666234277
