timestamp_ns,x,y,z,qw,qx,qy,qz
1403715524962142944,-0.000032945,0.000027803,-0.000033664,0.039152791,0.813682994,-0.027703116,0.579326835
1403715525062143087,-0.000489303,0.000415840,-0.000462988,0.039088904,0.813524278,-0.027436503,0.579566687
1403715525162142992,-0.000548367,0.000304222,-0.000466468,0.039040522,0.813567732,-0.027816423,0.579490837
1403715525262142896,-0.000383763,-0.000113149,-0.000443282,0.038937073,0.813588275,-0.028027524,0.579458783
1403715525362143039,-0.000103663,-0.000222475,-0.000584055,0.038953929,0.813708833,-0.027991361,0.579290092
1403715525462142944,-0.000110400,0.000025520,-0.000716478,0.038930116,0.813803941,-0.027969689,0.579159122
1403715525562143087,-0.000054996,0.000078119,-0.000873475,0.039025601,0.813825112,-0.028046065,0.579119252
1403715525662142992,0.000236051,-0.000528493,-0.000854625,0.039328708,0.813907925,-0.028182399,0.578975729
1403715525762142896,0.000223439,-0.000430641,-0.000809816,0.039232694,0.813856145,-0.027772591,0.579074826
1403715525862143039,-0.000000657,0.000055092,-0.000594031,0.039163652,0.813859986,-0.027540950,0.579085164
1403715525962142944,-0.000305501,0.000111348,-0.000718698,0.039117230,0.813723108,-0.027433064,0.579285743
1403715526062143087,-0.000312578,-0.000095776,-0.000570603,0.038908919,0.813681069,-0.027279135,0.579366087
1403715526162142992,-0.000441622,-0.000132022,-0.000834762,0.038916905,0.813692007,-0.027347507,0.579346965
1403715526262142896,-0.000283913,-0.000045834,-0.000634694,0.038898857,0.813729863,-0.027382768,0.579293340
1403715526362143039,-0.000163004,0.000036780,-0.000359152,0.038867590,0.813758743,-0.027358342,0.579256022
1403715526462142944,-0.000254392,0.000091628,-0.000363216,0.038711057,0.813737697,-0.027266587,0.579300394
1403715526562143087,-0.000358805,-0.000084861,-0.000576058,0.038509071,0.813704054,-0.027196434,0.579364409
1403715526662142992,-0.000295332,-0.000008957,-0.000655505,0.038417408,0.813727980,-0.027109477,0.579340965
1403715526762142896,-0.000312899,-0.000080556,-0.000438327,0.038259618,0.813732229,-0.027023776,0.579349443
1403715526862143039,-0.000307675,-0.000029077,-0.000435378,0.038119107,0.813753352,-0.026898593,0.579334861
1403715526962142944,0.000104604,-0.000020944,0.000555896,0.038110241,0.813865370,-0.027120072,0.579167739
1403715527062143087,-0.000043510,0.000649225,0.001197079,0.038124938,0.813856071,-0.027008892,0.579185034
1403715527162142992,-0.000175025,0.000330747,0.000649681,0.037943115,0.813791809,-0.026866519,0.579293882
1403715527262142896,-0.000250674,-0.000231847,-0.000127855,0.037763332,0.813760237,-0.026700049,0.579357675
1403715527362143039,0.000028822,0.000342026,0.001177825,0.037806362,0.813819708,-0.026734173,0.579269752
1403715527462142944,0.000256538,0.000442563,0.002093072,0.037547634,0.813942460,-0.026630391,0.579118873
1403715527562143087,0.000094720,0.000247965,0.002338541,0.037448581,0.813799757,-0.026537731,0.579330051
1403715527662142992,0.000488738,0.000386592,0.003503513,0.037526778,0.814091451,-0.026517094,0.578915964
1403715527762142896,0.000581566,0.000559676,0.004287263,0.037416868,0.814022567,-0.026568286,0.579017585
1403715527862143039,0.000920097,0.000520335,0.004994115,0.037564610,0.814348193,-0.026512750,0.578552500
1403715527962142944,0.000975734,0.000604777,0.005726592,0.037742999,0.814556035,-0.026635826,0.578242565
