1403715529562142976,0.10853,0.12755,0.27369,-0.02226,0.83540,0.04096,0.54767,
1403715529662142976,0.12572,0.14669,0.28875,-0.02856,0.83268,0.05105,0.55065,
1403715529762142976,0.14424,0.16789,0.30258,-0.03146,0.82980,0.06087,0.55384,
1403715529862142976,0.16454,0.19107,0.32048,-0.03560,0.82740,0.06553,0.55665,
1403715529962142976,0.18339,0.21684,0.34391,-0.04357,0.82325,0.06929,0.56175,
1403715530062142976,0.20341,0.24313,0.37109,-0.04440,0.81710,0.07503,0.56986,
1403715530162142976,0.22182,0.27208,0.40181,-0.03922,0.81220,0.08077,0.57643,
1403715530262142976,0.23647,0.30568,0.44050,-0.03280,0.81423,0.08523,0.57332,
1403715530362142976,0.25097,0.34559,0.49289,-0.02951,0.81645,0.08310,0.57064,
1403715530462142976,0.26308,0.39167,0.55685,-0.03686,0.81828,0.07925,0.56814,
1403715530562142976,0.27360,0.44184,0.62272,-0.04489,0.81855,0.08219,0.56676,
1403715530662142976,0.28198,0.49421,0.67758,-0.05192,0.81734,0.08610,0.56731,
1403715530762142976,0.29074,0.54868,0.72027,-0.05839,0.81630,0.09060,0.56748,
1403715530862142976,0.29822,0.60556,0.76003,-0.06900,0.81471,0.10114,0.56680,
1403715530962142976,0.30986,0.66487,0.79927,-0.07336,0.81369,0.11061,0.56595,
1403715531062142976,0.32076,0.72171,0.83433,-0.07804,0.82059,0.11855,0.55362,
1403715531162142976,0.33523,0.77982,0.86417,-0.08064,0.83186,0.12282,0.53519,
1403715531262142976,0.35187,0.83836,0.89169,-0.09784,0.83503,0.11794,0.52843,
1403715531362142976,0.37908,0.89566,0.92286,-0.11249,0.82618,0.11198,0.54059,
1403715531462142976,0.41338,0.94823,0.95075,-0.11639,0.81782,0.11100,0.55254,
1403715531562142976,0.44447,0.99764,0.97283,-0.12052,0.81238,0.11382,0.55907,
1403715531662142976,0.47988,1.04054,0.97707,-0.12456,0.81233,0.11284,0.55846,
1403715531862142976,0.55749,1.10895,0.97681,-0.10794,0.80358,0.12334,0.57219,
1403715531962142976,0.59673,1.13732,0.97853,-0.10182,0.79694,0.12490,0.58216,
1403715532162142976,0.65850,1.18749,0.97833,-0.09458,0.79220,0.12700,0.58936,
1403715532362142976,0.69967,1.23439,0.97299,-0.10388,0.79324,0.12794,0.58619,
1403715532462142976,0.71261,1.25525,0.96942,-0.11335,0.79568,0.12610,0.58150,
1403715532562142976,0.72378,1.27042,0.96508,-0.12473,0.79752,0.12191,0.57754,
1403715532662142976,0.73212,1.28196,0.96065,-0.13996,0.79636,0.11391,0.57728,
1403715532862142976,0.74429,1.27354,0.94727,-0.15601,0.79243,0.10179,0.58083,
1403715532962142976,0.74824,1.25032,0.93454,-0.15376,0.79455,0.09111,0.58030,
1403715533062142976,0.75141,1.21247,0.91106,-0.14631,0.79832,0.07429,0.57945,
1403715533162142976,0.75339,1.16097,0.87868,-0.12971,0.79981,0.05382,0.58360,
1403715533262142976,0.75216,1.09462,0.85349,-0.10571,0.79393,0.03500,0.59772,
1403715533362142976,0.74302,1.01637,0.84059,-0.08198,0.79296,0.01967,0.60341,
1403715533462142976,0.72638,0.92958,0.84235,-0.06463,0.79763,0.00763,0.59962,
1403715533562142976,0.70388,0.83640,0.85887,-0.06292,0.80396,-0.00875,0.59128,
1403715533662142976,0.67555,0.73471,0.88947,-0.06844,0.80965,-0.02472,0.58239,
1403715533762142976,0.64305,0.62107,0.93490,-0.07170,0.81328,-0.03684,0.57626,
1403715533862142976,0.60933,0.49462,0.98753,-0.06250,0.81616,-0.03806,0.57318,
1403715533962142976,0.57718,0.35779,1.03324,-0.04702,0.81803,-0.03198,0.57236,
1403715534062142976,0.54364,0.21531,1.06650,-0.03387,0.81893,-0.02531,0.57233,
1403715534162142976,0.51222,0.06853,1.08615,-0.01974,0.81893,-0.01583,0.57334,
1403715534262142976,0.48319,-0.08104,1.09404,-0.00744,0.81945,-0.00548,0.57307,
1403715534362142976,0.45745,-0.22919,1.09088,-0.00142,0.81957,0.00044,0.57298,
1403715534462142976,0.43528,-0.37839,1.07605,0.00300,0.81998,-0.00057,0.57239,
1403715534562142976,0.41709,-0.52571,1.05140,0.01008,0.81996,-0.00774,0.57228,
1403715534662142976,0.40149,-0.66982,1.02528,0.01832,0.82065,-0.02190,0.57071,
1403715534762142976,0.38739,-0.81101,0.99725,0.03031,0.82325,-0.04063,0.56542,
1403715534862142976,0.37481,-0.94981,0.96880,0.04722,0.82740,-0.06303,0.55606,
1403715534962142976,0.36698,-1.08367,0.93946,0.06532,0.83008,-0.08697,0.54694,
1403715535062142976,0.36849,-1.21348,0.91055,0.08022,0.83089,-0.10695,0.54014,
1403715535162142976,0.38123,-1.33484,0.88108,0.08938,0.83389,-0.12381,0.53039,
