1413393887,-0.00020,0.00002,-0.00004,-0.00970,0.80763,0.00708,0.58956,0.00030,-0.00122,-0.00071,
1413393887,-0.00012,0.00003,0.00004,-0.00972,0.80761,0.00711,0.58960,0.00037,0.00112,-0.00024,
1413393887,-0.00012,0.00005,0.00005,-0.01006,0.80759,0.00744,0.58961,0.00147,0.00145,-0.00091,
1413393887,-0.00010,0.00005,0.00004,-0.00991,0.80753,0.00731,0.58970,-0.00065,-0.00213,0.00088,
1413393887,-0.00012,0.00004,0.00004,-0.00989,0.80758,0.00724,0.58963,-0.00120,0.00272,0.00125,
1413393888,-0.00023,0.00010,0.00010,-0.01001,0.80759,0.00739,0.58961,-0.00030,-0.00210,0.00066,
1413393888,-0.00038,0.00008,0.00032,-0.00988,0.80733,0.00709,0.58998,-0.00058,0.00565,-0.00455,
1413393888,-0.00032,0.00006,0.00024,-0.01011,0.80729,0.00717,0.59003,-0.00054,0.00103,-0.00469,
1413393888,-0.00024,0.00005,0.00017,-0.01012,0.80741,0.00731,0.58986,0.00023,-0.00064,-0.00391,
1413393888,-0.00021,-0.00001,0.00012,-0.01018,0.80752,0.00729,0.58971,0.00006,-0.00040,-0.00173,
1413393888,-0.00008,-0.00002,0.00007,-0.01003,0.80765,0.00730,0.58954,0.00257,-0.00060,0.00022,
1413393888,-0.00014,0.00002,0.00007,-0.00973,0.80753,0.00717,0.58970,0.00008,0.00079,0.00044,
1413393888,-0.00008,0.00003,0.00005,-0.00963,0.80768,0.00711,0.58950,-0.00030,0.00173,0.00178,
1413393888,-0.00015,0.00003,0.00009,-0.00972,0.80775,0.00710,0.58940,-0.00030,0.00088,0.00144,
1413393888,-0.00021,0.00003,0.00015,-0.00955,0.80786,0.00704,0.58926,0.00164,0.00259,0.00011,
1413393889,-0.00019,0.00004,0.00016,-0.00976,0.80780,0.00721,0.58934,-0.00064,0.00325,-0.00600,
1413393889,-0.00015,0.00002,0.00021,-0.00999,0.80775,0.00717,0.58940,0.00151,0.00010,0.00228,
1413393889,-0.00015,-0.00001,0.00024,-0.00998,0.80756,0.00705,0.58966,0.00112,0.00080,0.00147,
1413393889,-0.00008,0.00002,0.00021,-0.00939,0.80737,0.00642,0.58994,-0.00032,-0.00186,0.00163,
1413393889,-0.00014,-0.00001,0.00024,-0.00867,0.80698,0.00595,0.59048,-0.00029,0.00192,0.00485,
1413393889,-0.00020,-0.00001,0.00035,-0.00852,0.80657,0.00603,0.59105,0.00191,-0.00050,-0.00189,
1413393889,-0.00021,-0.00004,0.00058,-0.00882,0.80632,0.00556,0.59138,-0.00308,-0.00277,-0.00455,
1413393889,-0.00018,0.00000,0.00061,-0.00843,0.80585,0.00553,0.59204,0.00377,0.00208,-0.00429,
1413393889,-0.00008,-0.00050,0.00174,-0.00816,0.80701,0.00502,0.59046,-0.00023,-0.00884,-0.00637,
1413393889,-0.00054,-0.00056,0.00077,-0.00592,0.80728,0.00283,0.59013,-0.00831,-0.00241,-0.01225,
1413393890,-0.00156,-0.00115,0.00096,-0.00307,0.81132,-0.00011,0.58460,-0.00124,-0.01176,0.01498,
1413393890,-0.00264,-0.00254,0.00362,0.00201,0.81871,-0.00149,0.57420,-0.00893,-0.02545,0.06568,
1413393890,-0.00506,-0.00733,0.01965,0.01439,0.82411,-0.00054,0.56624,0.00612,-0.03125,0.22640,
1413393890,-0.00314,-0.00889,0.05047,0.03487,0.82521,-0.00497,0.56373,0.05759,0.00001,0.40053,
1413393890,0.00376,-0.00653,0.09803,0.05978,0.81750,-0.00763,0.57276,0.11675,0.04943,0.56100,
1413393890,0.01567,0.00325,0.15847,0.08301,0.80638,-0.01794,0.58527,0.16106,0.12285,0.63693,
1413393890,0.03315,0.02022,0.22103,0.09178,0.79886,-0.03699,0.59332,0.19241,0.18168,0.57314,
1413393890,0.05673,0.04015,0.26990,0.09885,0.79588,-0.05409,0.59488,0.23667,0.20089,0.38333,
1413393890,0.08148,0.05919,0.29784,0.09516,0.79444,-0.06088,0.59674,0.25426,0.20049,0.17393,
1413393890,0.10732,0.07791,0.30622,0.09158,0.79197,-0.06562,0.60007,0.26930,0.18895,0.00702,
1413393891,0.13167,0.09732,0.30653,0.08686,0.78037,-0.06647,0.61568,0.25214,0.19180,0.02574,
1413393891,0.15029,0.11795,0.30725,0.08664,0.77308,-0.06369,0.62513,0.18377,0.20065,0.02091,
1413393891,0.16350,0.13970,0.30702,0.08786,0.77981,-0.06224,0.61669,0.12090,0.21534,0.03800,
1413393891,0.17152,0.16317,0.31058,0.08688,0.78927,-0.06029,0.60487,0.07931,0.22264,0.07213,
1413393891,0.17853,0.18790,0.31814,0.08823,0.79444,-0.06003,0.59789,0.06977,0.24008,0.10848,
1413393891,0.18571,0.21308,0.33012,0.09167,0.79697,-0.06041,0.59397,0.07381,0.26096,0.14032,
