timestamp_ns,x,y,z,qw,qx,qy,qz
1413393887055760383,0.001068215,0.064913205,-0.023163330,-0.414483325,0.574134582,-0.566358551,0.421676472
1413393887155760526,0.001141057,0.064928278,-0.023085900,-0.414526003,0.574135294,-0.566318822,0.421686909
1413393887255760431,0.001083610,0.064949800,-0.023069958,-0.414778338,0.574356390,-0.566083042,0.421454218
1413393887355760574,0.001131389,0.064944802,-0.023080196,-0.414738257,0.574218206,-0.566123331,0.421627803
1413393887455760478,0.001125382,0.064936106,-0.023075549,-0.414665479,0.574207888,-0.566215859,0.421589187
1413393887555760383,0.000986045,0.064994486,-0.023015148,-0.414744117,0.574322537,-0.566112478,0.421494488
1413393887655760526,0.000900289,0.064983309,-0.022788573,-0.414905399,0.573921146,-0.566142770,0.421841667
1413393887755760431,0.000935638,0.064963979,-0.022843368,-0.415108388,0.573944617,-0.566066577,0.421712264
1413393887855760574,0.000988030,0.064956474,-0.022926310,-0.415000594,0.574128647,-0.566047702,0.421593172
1413393887955760478,0.001008921,0.064901654,-0.022967736,-0.414930224,0.574201298,-0.566137927,0.421442317
1413393888055760383,0.001132679,0.064876905,-0.023034839,-0.414709017,0.574300938,-0.566213770,0.421422389
1413393888155760526,0.001128179,0.064909702,-0.023064238,-0.414602550,0.574122547,-0.566227301,0.421751906
1413393888255760431,0.001189149,0.064917985,-0.023087477,-0.414397260,0.574182843,-0.566370638,0.421679113
1413393888355760574,0.001108449,0.064921360,-0.023040820,-0.414383736,0.574232199,-0.566428365,0.421547635
1413393888455760478,0.001057065,0.064916409,-0.022986041,-0.414166425,0.574267280,-0.566538680,0.421565164
1413393888555760383,0.001044412,0.064930591,-0.022974847,-0.414373186,0.574342008,-0.566380875,0.421472211
1413393888655760526,0.001076117,0.064918845,-0.022897071,-0.414573600,0.574278115,-0.566384243,0.421357646
1413393888755760431,0.001101570,0.064897626,-0.022849532,-0.414758986,0.574057950,-0.566331725,0.421545764
1413393888855760574,0.001299851,0.064914330,-0.022900182,-0.414521546,0.573475340,-0.566643698,0.422152628
1413393888955760478,0.001372638,0.064876011,-0.022903039,-0.414390811,0.572858346,-0.566704106,0.423036674
1413393889055760383,0.001350152,0.064863383,-0.022810931,-0.414689140,0.572607806,-0.566361710,0.423541770
1413393889155760526,0.001385813,0.064863518,-0.022508807,-0.415131805,0.572102336,-0.566531558,0.423564040
1413393889255760431,0.001490848,0.064889440,-0.022517544,-0.415314522,0.571731069,-0.566220283,0.424301808
1413393889355760574,0.001569775,0.064388387,-0.021386351,-0.414002941,0.572221158,-0.567383454,0.423368076
1413393889455760478,0.001493215,0.064285598,-0.022427580,-0.412156390,0.570863471,-0.569101889,0.424694063
1413393889555760383,0.000678189,0.063659715,-0.022346925,0.406172485,-0.571710470,0.573962537,-0.422774238
1413393889655760526,-0.000475354,0.062093652,-0.020167882,0.395187683,-0.576078104,0.580001915,-0.418997006
1413393889755760431,-0.002559538,0.056746842,-0.005561054,0.380753408,-0.580582404,0.582923574,-0.422079402
1413393889855760574,0.001176172,0.054330887,0.023415327,0.364350525,-0.578119635,0.586613339,-0.434639130
1413393889955760478,0.010734723,0.055423743,0.068689047,0.352974859,-0.570482661,0.582903856,-0.458455426
1413393890055760383,0.026260552,0.064000335,0.127721680,0.345181577,-0.555010065,0.582295186,-0.483472671
1413393890155760526,0.046902507,0.080679745,0.190986059,0.344442921,-0.536134385,0.590557607,-0.495137061
1413393890255760431,0.072893549,0.100329410,0.240488870,0.340348849,-0.521941384,0.600580730,-0.501041555
1413393890355760574,0.098206177,0.119652243,0.269340843,0.344221034,-0.516159703,0.604465736,-0.499712132
1413393890455760478,0.124485089,0.138617184,0.278522515,0.349080741,-0.511066625,0.606174169,-0.499506173
1413393890555760383,0.149564136,0.158248617,0.279789092,0.363476182,-0.502078186,0.598803827,-0.507184915
1413393890655760526,0.168490744,0.178822851,0.280589254,0.370349420,-0.498736926,0.591783779,-0.513706866
1413393890755760431,0.181104672,0.200534391,0.279871493,0.363515981,-0.504630763,0.595393552,-0.508635865
1413393890855760574,0.188091369,0.224125663,0.283049417,0.355869949,-0.512874098,0.600565955,-0.499637142
1413393890955760478,0.194722411,0.248809734,0.290287500,0.349969874,-0.516802234,0.603942214,-0.495671605
1413393891055760383,0.201949662,0.273787237,0.301858814,0.344745498,-0.518345748,0.605915930,-0.495312136
1413393891155760526,0.209198358,0.301349081,0.316379861,0.345163160,-0.518361921,0.606484512,-0.494307443
1413393891255760431,0.218062193,0.329045885,0.329954112,0.345986964,-0.516356401,0.606229384,-0.496140124
1413393891355760574,0.228485005,0.356685955,0.331795806,0.361131020,-0.504852390,0.591550920,-0.514563853
1413393891455760478,0.233638568,0.385395070,0.325680734,0.392631019,-0.479318196,0.562571686,-0.547364639
1413393891555760383,0.221622491,0.417823330,0.312941036,-0.409494060,0.461677716,-0.544345726,0.568204217
1413393891655760526,0.184741074,0.455850528,0.299435921,-0.406249477,0.458030651,-0.541432275,0.576212093
1413393891755760431,0.123143339,0.502417904,0.290500988,-0.399715867,0.458229008,-0.544320548,0.577900115
1413393891855760574,0.031079403,0.554063667,0.288447017,-0.393739432,0.463016977,-0.549403811,0.573358519
1413393891955760478,-0.093952449,0.608925155,0.293047737,0.380832221,-0.483694855,0.565640364,-0.548686692
1413393892055760383,-0.260399980,0.646397521,0.309228193,0.371927262,-0.521250276,0.581537216,-0.501779561
1413393892155760526,-0.414797978,0.689788632,0.326235124,0.359229630,-0.538710261,0.593179929,-0.478417077
1413393892255760431,-0.563808727,0.734873916,0.343544265,0.351451548,-0.546944574,0.598080615,-0.468650211
1413393892355760574,-0.704529676,0.781892892,0.353526083,0.347321865,-0.549247163,0.601638122,-0.464463827
