timestamp_ns,x,y,z,qw,qx,qy,qz
1403715894534058094,-0.021049915,0.074306454,0.079195996,0.053790787,0.809324962,-0.012888535,0.584750838
1403715894634057998,0.009990070,0.184144085,0.167478345,0.172455772,0.803956192,-0.106248200,0.559128579
1403715894734057903,0.040453281,0.220668648,0.177985897,0.197844877,0.798800808,-0.136189626,0.551567820
1403715894834058046,0.023888613,0.247581275,0.197302577,0.125133429,0.812232693,-0.086678701,0.563122082
1403715894934057950,0.039548972,0.280207534,0.214737163,0.120863173,0.811087351,-0.085874845,0.565822334
1403715895034058094,0.054926526,0.317734138,0.233555760,0.116805454,0.811122024,-0.084599567,0.566816074
1403715895134057998,0.069953713,0.356894553,0.253475882,0.114292106,0.812442725,-0.084243776,0.565488390
1403715895234057903,0.086374724,0.397116866,0.272007183,0.111619455,0.814471446,-0.086019799,0.562830307
1403715895334058046,0.102677467,0.440617901,0.289264865,0.111083846,0.815231841,-0.086261046,0.561797523
1403715895434057950,0.117780293,0.485476827,0.306306511,0.110324964,0.815481030,-0.085493515,0.561702724
1403715895534058094,0.130412196,0.533398205,0.327419532,0.105472425,0.814887387,-0.084263210,0.563678831
1403715895634057998,0.141217856,0.578054061,0.347215598,0.102594131,0.814182126,-0.083509750,0.565338865
1403715895734057903,0.156861467,0.621487323,0.365259880,0.101196558,0.814491278,-0.083725844,0.565113438
1403715895834058046,0.169555266,0.668053827,0.384094678,0.098320905,0.814127521,-0.082501823,0.566323961
1403715895934057950,0.183807610,0.712590910,0.402248974,0.096645095,0.813600682,-0.081841247,0.567464242
1403715896034058094,0.198323033,0.756719505,0.418665116,0.093704942,0.814095741,-0.083940631,0.566940455
1403715896134057998,0.212935066,0.798788695,0.433380785,0.086427194,0.814348853,-0.087572908,0.567183631
1403715896234057903,0.225175492,0.838590232,0.445606990,0.075570729,0.812722097,-0.095053950,0.569856652
1403715896334058046,0.234782743,0.875717097,0.461373118,0.057388148,0.808231554,-0.104261007,0.576713098
1403715896434057950,0.241141973,0.904836481,0.478208550,0.041797793,0.805003304,-0.111238807,0.581247411
1403715896534058094,0.244998869,0.924641525,0.494310772,0.031123769,0.801655044,-0.116124270,0.585572928
1403715896634057998,0.243298055,0.935157389,0.514596712,0.021705743,0.797485677,-0.117311475,0.591424952
1403715896734057903,0.236382882,0.935951304,0.537129674,0.014529364,0.795289301,-0.116652446,0.594723492
1403715896834058046,0.221261937,0.928027021,0.563241308,0.001600711,0.798294209,-0.114140191,0.591350835
1403715896934057950,0.196331603,0.902521744,0.592236846,-0.017158713,0.800131631,-0.112617394,0.588907696
1403715897034058094,0.171782768,0.852896837,0.616519282,-0.035001150,0.801205416,-0.118189734,0.585556135
1403715897134057998,0.143929280,0.780392211,0.643634167,-0.049486984,0.801255541,-0.116986117,0.584683542
1403715897234057903,0.116947968,0.685105606,0.668271762,-0.043981193,0.802829623,-0.112252428,0.583891808
1403715897334058046,0.086972213,0.569765894,0.693735377,-0.019663832,0.807595112,-0.094831018,0.581730647
1403715897434057950,0.055793214,0.441276210,0.718743301,0.008830465,0.812779133,-0.075522746,0.577588452
1403715897534058094,0.026952341,0.307947985,0.742040812,0.025787595,0.814658303,-0.065350834,0.575670147
1403715897634057998,0.002139073,0.170590957,0.763771752,0.023774420,0.814854186,-0.066477006,0.575350537
