1403715895534057984,0.12914,0.53657,0.33089,0.10246,0.81400,-0.08291,0.56571,
1403715895634057984,0.14346,0.58027,0.34916,0.10148,0.81405,-0.08287,0.56582,
1403715895734057984,0.15635,0.62656,0.36862,0.09835,0.81398,-0.08192,0.56662,
1403715895834057984,0.17003,0.67141,0.38634,0.09691,0.81368,-0.08160,0.56734,
1403715895934057984,0.18477,0.71543,0.40311,0.09655,0.81369,-0.08165,0.56738,
1403715896034057984,0.19813,0.75843,0.41884,0.09299,0.81381,-0.08334,0.56756,
1403715896134057984,0.21080,0.80022,0.43306,0.08632,0.81414,-0.08739,0.56752,
1403715896234057984,0.22188,0.84188,0.44791,0.07316,0.81232,-0.09340,0.57101,
1403715896334057984,0.23146,0.87913,0.46394,0.05471,0.80794,-0.10251,0.57769,
1403715896434057984,0.23934,0.90941,0.48003,0.04039,0.80478,-0.11018,0.58185,
1403715896534057984,0.24272,0.93238,0.49831,0.02763,0.80165,-0.11367,0.58624,
1403715896634057984,0.24206,0.94581,0.51977,0.01816,0.79755,-0.11483,0.59195,
1403715896734057984,0.23293,0.95047,0.54606,0.00715,0.79523,-0.11162,0.59590,
1403715896834057984,0.21345,0.93907,0.57326,-0.00837,0.79735,-0.10734,0.59384,
1403715896934057984,0.19324,0.90607,0.59664,-0.02139,0.79969,-0.10964,0.58993,
1403715897134057984,0.14327,0.78122,0.64522,-0.05066,0.80096,-0.11608,0.58517,
1403715897234057984,0.11510,0.68556,0.66989,-0.04510,0.80277,-0.11138,0.58406,
1403715897334057984,0.08479,0.56956,0.69395,-0.02020,0.80757,-0.09447,0.58180,
1403715897434057984,0.05490,0.44167,0.71822,0.00938,0.81281,-0.07593,0.57748,
1403715897534057984,0.02752,0.30665,0.74254,0.02462,0.81469,-0.06468,0.57574,
1403715897634057984,0.00387,0.16767,0.76454,0.02184,0.81512,-0.06549,0.57516,
1403715897734057984,-0.01606,0.02665,0.78441,0.01056,0.81376,-0.07098,0.57675,
1403715897834057984,-0.03860,-0.12075,0.80458,0.00263,0.81130,-0.07612,0.57965,
1403715897934057984,-0.06131,-0.27182,0.82486,0.00466,0.80735,-0.07465,0.58531,
1403715898034057984,-0.08421,-0.43040,0.84576,0.01231,0.80305,-0.06923,0.59175,
1403715898134057984,-0.11071,-0.59159,0.86657,0.02471,0.79489,-0.06439,0.60283,
1403715898234057984,-0.14233,-0.75321,0.88618,0.03862,0.78864,-0.06635,0.61004,
1403715898334057984,-0.17862,-0.91540,0.90186,0.05294,0.78806,-0.07332,0.60892,
1403715898434057984,-0.22144,-1.07612,0.91235,0.06614,0.79201,-0.08582,0.60082,
1403715898534057984,-0.26662,-1.23595,0.91881,0.07806,0.79725,-0.10250,0.58974,
1403715898634057984,-0.31208,-1.39119,0.92148,0.09150,0.79986,-0.12018,0.58087,
1403715898734057984,-0.35683,-1.54170,0.91605,0.10575,0.79494,-0.13834,0.58117,
1403715898834057984,-0.40103,-1.68837,0.89763,0.11784,0.79325,-0.15365,0.57729,
1403715898934057984,-0.42346,-1.85350,0.87209,0.12165,0.79214,-0.16204,0.57572,
1403715899034057984,-0.45776,-1.99844,0.83207,0.12724,0.79085,-0.16920,0.57423,
1403715899134057984,-0.48820,-2.13873,0.78605,0.12884,0.79411,-0.17462,0.56771,
1403715899234057984,-0.51670,-2.27377,0.74152,0.13365,0.80194,-0.17560,0.55516,
1403715899334057984,-0.53666,-2.40829,0.70344,0.13747,0.81109,-0.17367,0.54137,
1403715899434057984,-0.54914,-2.53587,0.68077,0.14309,0.81832,-0.16870,0.53049,
1403715899534057984,-0.55047,-2.65697,0.67353,0.14302,0.81962,-0.16688,0.52907,
1403715899634057984,-0.53943,-2.77901,0.66717,0.13909,0.81967,-0.16669,0.53010,
1403715899734057984,-0.52010,-2.90191,0.66072,0.14000,0.81904,-0.16337,0.53187,
1403715899834057984,-0.48980,-3.02247,0.65658,0.14743,0.81544,-0.15539,0.53775,
1403715899934057984,-0.44824,-3.13863,0.65452,0.15882,0.81109,-0.14366,0.54430,
1403715900034057984,-0.39702,-3.24460,0.65229,0.16952,0.80855,-0.13305,0.54754,
1403715900134057984,-0.33597,-3.33896,0.64871,0.17456,0.80760,-0.12673,0.54886,
1403715900234057984,-0.26707,-3.41875,0.64630,0.17839,0.80692,-0.12170,0.54977,
1403715900334057984,-0.19002,-3.48358,0.64477,0.17982,0.80740,-0.11935,0.54912,
1403715900434057984,-0.10484,-3.53385,0.64521,0.17830,0.80808,-0.11996,0.54848,
1403715900534057984,-0.01170,-3.57033,0.64711,0.15931,0.80431,-0.13292,0.55681,
1403715900634057984,0.08653,-3.59748,0.65276,0.14352,0.79463,-0.14336,0.57221,
1403715900734057984,0.18540,-3.61834,0.65986,0.12799,0.78054,-0.15366,0.59225,
1403715900834057984,0.28033,-3.63575,0.66765,0.12858,0.76588,-0.15266,0.61123,
1403715900934057984,0.36498,-3.64727,0.67714,0.13521,0.75634,-0.14872,0.62253,
1403715901034057984,0.43881,-3.65037,0.68735,0.13899,0.74756,-0.14550,0.63299,
1403715901134057984,0.49889,-3.64341,0.69972,0.14122,0.73957,-0.14306,0.64236,
1403715901234057984,0.54614,-3.62937,0.71383,0.14081,0.73333,-0.14234,0.64972,
1403715901334057984,0.57218,-3.60463,0.73046,0.13790,0.73275,-0.14543,0.65032,
1403715901434057984,0.58020,-3.56880,0.74392,0.13089,0.74301,-0.15161,0.63861,
1403715901534057984,0.56860,-3.52636,0.75470,0.12738,0.75686,-0.15612,0.62175,
1403715901634057984,0.54998,-3.47964,0.76892,0.13017,0.76337,-0.15638,0.61308,
1403715901734057984,0.52026,-3.42887,0.78212,0.12987,0.76836,-0.15765,0.60654,
1403715901834057984,0.48403,-3.37409,0.79295,0.12857,0.77666,-0.15897,0.59581,
1403715901934057984,0.44157,-3.31641,0.80484,0.12766,0.78215,-0.15928,0.58871,
1403715902034057984,0.39418,-3.25661,0.81504,0.12599,0.78370,-0.15925,0.58701,
1403715902134057984,0.34230,-3.19539,0.82388,0.12887,0.78301,-0.15577,0.58824,
1403715902234057984,0.28871,-3.13137,0.83003,0.13499,0.78513,-0.14980,0.58559,
1403715902334057984,0.23335,-3.06350,0.83403,0.13884,0.79102,-0.14599,0.57767,
