1413393218,-0.13691,0.13883,0.19925,0.02338,0.81088,0.00026,0.58475,-0.21323,0.30870,0.26610,
1413393218,-0.15656,0.17220,0.22902,0.02379,0.81194,-0.00222,0.58325,-0.22269,0.33079,0.26639,
1413393218,-0.17465,0.20316,0.26050,0.01164,0.82031,-0.00190,0.57180,-0.22653,0.33293,0.20055,
1413393218,-0.19693,0.23637,0.28266,-0.00438,0.82589,-0.00590,0.56379,-0.25075,0.33886,0.11025,
1413393218,-0.22603,0.25799,0.29281,-0.02680,0.83017,-0.00615,0.55683,-0.27219,0.30776,0.03302,
1413393218,-0.25611,0.27701,0.29180,-0.02943,0.83025,0.00142,0.55662,-0.29419,0.23209,-0.03234,
1413393219,-0.28599,0.29823,0.28242,-0.01916,0.82829,0.00863,0.55991,-0.30736,0.21280,-0.05942,
1413393219,-0.31629,0.32452,0.27566,-0.00700,0.82683,0.01191,0.56229,-0.31940,0.24039,-0.04632,
1413393219,-0.34907,0.35125,0.27068,-0.00246,0.82547,0.01167,0.56432,-0.33418,0.24558,-0.02851,
1413393219,-0.38414,0.37510,0.26859,-0.00440,0.82934,0.01324,0.55857,-0.34967,0.25668,-0.02415,
1413393219,-0.41757,0.40521,0.26673,-0.00941,0.83837,0.00616,0.54499,-0.33097,0.28435,-0.00639,
1413393219,-0.44983,0.42386,0.27104,-0.01772,0.84572,0.00617,0.53330,-0.28114,0.25579,0.03928,
1413393219,-0.47102,0.45008,0.27544,-0.01604,0.84566,0.00242,0.53348,-0.20900,0.22909,0.08648,
1413393219,-0.48831,0.47176,0.28290,-0.01732,0.84296,0.00210,0.53769,-0.14389,0.21694,0.11123,
1413393219,-0.49983,0.49154,0.29301,-0.01830,0.83987,0.00314,0.54246,-0.08764,0.18473,0.13354,
1413393219,-0.50461,0.51272,0.30006,-0.01668,0.83596,0.00019,0.54854,-0.03546,0.16302,0.12815,
1413393220,-0.50275,0.53507,0.30104,-0.00961,0.83091,-0.00451,0.55631,0.01673,0.14214,0.04295,
1413393220,-0.49681,0.55173,0.29539,-0.00382,0.82472,-0.00762,0.56547,0.04921,0.11094,0.00270,
1413393220,-0.49167,0.56718,0.29636,-0.00024,0.82055,-0.00886,0.57150,0.06716,0.08928,0.08534,
1413393220,-0.48449,0.57709,0.31251,0.00412,0.81643,-0.00605,0.57740,0.07097,0.07548,0.20381,
1413393220,-0.47665,0.58571,0.34325,0.00670,0.81514,-0.00459,0.57921,0.06108,0.07417,0.33956,
1413393220,-0.46976,0.59402,0.37680,0.01026,0.81318,-0.00363,0.58192,0.04950,0.07287,0.29346,
1413393220,-0.46527,0.60181,0.40127,0.01226,0.81143,-0.00364,0.58431,0.01937,0.07748,0.22618,
1413393220,-0.45978,0.61147,0.42393,0.01616,0.80958,-0.00454,0.58677,0.01255,0.09060,0.22821,
1413393220,-0.45711,0.62108,0.44754,0.01813,0.80877,-0.00468,0.58782,0.00189,0.10821,0.24322,
1413393220,-0.45451,0.63264,0.47384,0.01700,0.80915,-0.00436,0.58734,-0.00535,0.11181,0.26419,
1413393221,-0.45577,0.64414,0.49837,0.01515,0.81172,-0.00342,0.58384,-0.01989,0.12590,0.23374,
1413393221,-0.45793,0.65584,0.51716,0.01301,0.81425,-0.00337,0.58036,-0.01973,0.13797,0.12647,
1413393221,-0.46037,0.66736,0.52438,0.01060,0.81390,-0.00290,0.58090,-0.02843,0.12131,-0.00061,
1413393221,-0.46257,0.68013,0.52107,0.00333,0.81599,-0.00648,0.57802,-0.02872,0.12542,-0.03980,
1413393221,-0.46616,0.69231,0.52369,-0.00023,0.81693,-0.01306,0.57659,-0.03609,0.12176,0.05242,
1413393221,-0.46819,0.70211,0.53914,0.00394,0.81611,-0.01733,0.57762,-0.02071,0.05874,0.18156,
1413393221,-0.46976,0.70828,0.56230,0.01041,0.81502,-0.02035,0.57899,-0.00962,0.03559,0.23285,
1413393221,-0.47245,0.71142,0.58866,0.01663,0.81433,-0.02240,0.57974,0.00015,0.02889,0.26444,
1413393221,-0.47354,0.71238,0.61524,0.02042,0.81516,-0.02192,0.57846,0.01237,-0.01128,0.24624,
1413393221,-0.47321,0.71110,0.64358,0.02384,0.81600,-0.02162,0.57716,0.04407,-0.01800,0.28466,
1413393222,-0.46936,0.71009,0.67052,0.02903,0.81606,-0.02045,0.57688,0.07172,-0.01671,0.20349,
1413393222,-0.46228,0.70833,0.68784,0.03550,0.81590,-0.01829,0.57681,0.11117,-0.02259,0.13761,
1413393222,-0.45409,0.70720,0.70371,0.03932,0.81270,-0.01774,0.58108,0.12680,-0.01518,0.16144,
1413393222,-0.43933,0.70748,0.71915,0.04024,0.80814,-0.01803,0.58734,0.13783,0.01372,0.16578,
1413393222,-0.42654,0.70991,0.73743,0.04369,0.80568,-0.01988,0.59040,0.12951,0.02660,0.15515,
1413393222,-0.40619,0.71360,0.75135,0.05105,0.80727,-0.02597,0.58739,0.12481,0.00708,0.08532,
1413393222,-0.39125,0.71485,0.75190,0.05014,0.80756,-0.02629,0.58706,0.12929,0.02112,-0.03117,
1413393222,-0.37572,0.71555,0.74153,0.05124,0.80948,-0.02593,0.58433,0.11953,0.01578,-0.15419,
1413393222,-0.36442,0.71572,0.71632,0.04785,0.81398,-0.02321,0.57846,0.10248,0.00507,-0.23757,
1413393222,-0.35455,0.71645,0.68880,0.04333,0.82158,-0.02067,0.56806,0.11131,0.02351,-0.21985,
1413393223,-0.34324,0.71840,0.66596,0.03906,0.82733,-0.01694,0.56010,0.13489,0.03600,-0.16543,
1413393223,-0.32735,0.72078,0.65425,0.03133,0.83080,-0.01444,0.55550,0.16769,0.02811,-0.07212,
1413393223,-0.30787,0.72473,0.65086,0.02744,0.83296,-0.00996,0.55256,0.21569,0.03778,0.02886,
