1403715274,0.00008,-0.00015,-0.00016,0.01318,0.82980,-0.00905,0.55784,-0.00024,0.00106,0.00214,
1403715274,-0.00002,-0.00014,-0.00019,0.01338,0.82980,-0.00905,0.55782,-0.00090,-0.00982,0.00252,
1403715275,-0.00003,-0.00010,-0.00030,0.01334,0.82972,-0.00874,0.55795,-0.00033,-0.00471,0.00034,
1403715275,-0.00012,0.00008,-0.00051,0.01312,0.82970,-0.00857,0.55800,0.00158,0.00860,-0.00196,
1403715275,-0.00012,0.00035,-0.00069,0.01318,0.82951,-0.00849,0.55826,0.00086,0.00797,0.00109,
1403715275,-0.00010,0.00057,-0.00074,0.01336,0.82951,-0.00860,0.55826,0.00100,0.00569,-0.00163,
1403715275,-0.00026,0.00075,-0.00079,0.01329,0.82948,-0.00853,0.55832,0.00184,0.00603,-0.00086,
1403715275,-0.00037,0.00120,-0.00120,0.01311,0.82947,-0.00847,0.55834,-0.00057,0.00496,0.00030,
1403715275,-0.00022,0.00092,-0.00079,0.01305,0.82949,-0.00845,0.55831,0.00048,0.00361,0.00129,
1403715275,-0.00029,0.00105,-0.00088,0.01307,0.82947,-0.00840,0.55833,-0.00042,0.00298,0.00237,
1403715275,-0.00033,0.00105,-0.00103,0.01297,0.82948,-0.00843,0.55833,-0.00041,0.00320,0.00072,
1403715275,-0.00033,0.00095,-0.00096,0.01295,0.82951,-0.00834,0.55828,-0.00067,0.00367,0.00091,
1403715276,-0.00039,0.00071,-0.00085,0.01298,0.82950,-0.00835,0.55830,-0.00078,0.00199,0.00174,
1403715276,-0.00031,0.00073,-0.00073,0.01301,0.82953,-0.00841,0.55825,-0.00149,0.00154,0.00079,
1403715276,-0.00037,0.00102,-0.00101,0.01294,0.82954,-0.00834,0.55824,-0.00079,0.00333,-0.00022,
1403715276,-0.00024,0.00079,-0.00068,0.01298,0.82956,-0.00841,0.55821,-0.00154,0.00173,0.00124,
1403715276,-0.00049,0.00114,-0.00080,0.01303,0.82937,-0.00841,0.55848,-0.00300,0.00277,0.00335,
1403715276,-0.00031,0.00084,-0.00050,0.01306,0.82901,-0.00853,0.55902,-0.00155,0.00052,0.00145,
1403715276,0.00003,0.00123,-0.00057,0.01317,0.82937,-0.00850,0.55848,-0.00181,-0.00053,-0.00235,
1403715276,-0.00012,0.00110,-0.00063,0.01315,0.82936,-0.00847,0.55849,-0.00272,0.00056,-0.00032,
1403715276,-0.00021,0.00140,-0.00090,0.01312,0.82941,-0.00850,0.55842,-0.00212,0.00024,-0.00128,
1403715276,-0.00023,0.00096,-0.00044,0.01310,0.82949,-0.00850,0.55830,-0.00179,0.00249,0.00035,
1403715277,-0.00030,0.00107,-0.00028,0.01299,0.82923,-0.00847,0.55870,-0.00590,-0.00259,0.00565,
1403715277,-0.00015,0.00120,-0.00004,0.01317,0.82943,-0.00858,0.55839,0.00080,0.00225,-0.00448,
1403715277,-0.00035,0.00166,0.00062,0.01319,0.82939,-0.00856,0.55844,-0.00332,0.00205,0.00170,
1403715277,-0.00021,0.00218,0.00089,0.01300,0.82937,-0.00861,0.55848,0.00549,-0.00084,0.00018,
1403715277,0.00181,-0.00070,0.00152,0.01302,0.82902,-0.00882,0.55899,0.00216,0.00586,-0.00526,
1403715277,0.00154,-0.00047,0.00149,0.01299,0.82876,-0.00881,0.55939,-0.00014,-0.00458,-0.00284,
1403715277,0.00165,-0.00086,0.00132,0.01311,0.82883,-0.00879,0.55928,-0.00075,-0.00319,-0.00640,
1403715277,0.00148,-0.00081,0.00127,0.01302,0.82880,-0.00898,0.55932,-0.02195,-0.00224,-0.00598,
1403715277,0.00090,-0.00084,0.00066,0.01340,0.82882,-0.00916,0.55928,-0.02479,-0.00051,-0.00831,
1403715277,0.00077,-0.00114,0.00082,0.01369,0.82859,-0.00917,0.55961,-0.02632,-0.00597,-0.01133,
1403715278,0.00122,-0.00129,0.00066,0.01377,0.82844,-0.00940,0.55983,-0.01134,-0.00465,-0.00257,
1403715278,0.00191,-0.00123,0.00083,0.01387,0.82829,-0.00947,0.56005,-0.00623,-0.01088,-0.01384,
1403715278,0.00203,-0.00119,0.00093,0.01393,0.82812,-0.00970,0.56029,-0.01149,-0.00879,-0.00342,
1403715278,0.00206,-0.00105,0.00075,0.01438,0.82785,-0.00963,0.56068,-0.01114,-0.01138,-0.01453,
1403715278,0.00213,-0.00018,0.00165,0.01475,0.82795,-0.00984,0.56052,-0.00654,-0.01094,-0.00615,
1403715278,0.00204,0.00099,0.00262,0.01447,0.82790,-0.01021,0.56059,0.00323,-0.01114,-0.00851,
1403715278,0.00160,0.00097,0.00200,0.01479,0.82742,-0.01008,0.56130,0.00060,-0.00653,0.00174,
1403715278,0.00187,0.00117,0.00243,0.01460,0.82753,-0.01018,0.56114,0.00164,-0.00966,-0.00656,
1403715278,0.00202,0.00122,0.00321,0.01562,0.82703,-0.01106,0.56183,0.00335,-0.01027,0.01454,
1403715278,0.00240,0.00165,0.00444,0.01756,0.82649,-0.01188,0.56255,0.02271,-0.00138,0.01760,
1403715279,0.00563,0.00139,0.00539,0.01711,0.82405,-0.01374,0.56610,0.06726,0.00614,0.05259,
1403715279,0.01494,0.00215,0.01505,0.01582,0.81846,-0.01632,0.57411,0.11739,0.01877,0.13686,
1403715279,0.02870,0.00501,0.03245,0.01538,0.81616,-0.01789,0.57735,0.15563,0.03598,0.23656,
1403715279,0.04583,0.00882,0.06072,0.01407,0.81519,-0.02033,0.57867,0.18189,0.04385,0.33174,
1403715279,0.06462,0.01239,0.09657,0.01569,0.81675,-0.02286,0.57633,0.17206,0.03482,0.36580,
1403715279,0.08149,0.01468,0.12796,0.02088,0.81881,-0.02441,0.57316,0.14713,0.02647,0.21405,
1403715279,0.09550,0.01659,0.14051,0.02594,0.81908,-0.02672,0.57247,0.12121,0.01477,-0.00170,
1403715279,0.10405,0.01750,0.13884,0.02622,0.81424,-0.02545,0.57938,0.09829,0.00560,-0.11163,
1403715279,0.11065,0.01924,0.13300,0.02122,0.80791,-0.02248,0.58849,0.08577,0.00363,-0.09580,
1403715279,0.11670,0.02147,0.12999,0.01199,0.80492,-0.01882,0.59296,0.07265,0.00543,-0.03469,
1403715280,0.12260,0.02326,0.13019,0.00665,0.80505,-0.01621,0.59294,0.05980,0.00165,0.01571,
1403715280,0.12776,0.02426,0.13366,0.00741,0.80564,-0.01574,0.59214,0.04188,-0.00295,0.06321,
1403715280,0.13140,0.02457,0.14073,0.00715,0.80590,-0.01548,0.59180,0.03600,-0.00780,0.09060,
1403715280,0.13384,0.02457,0.15059,0.00600,0.80675,-0.01546,0.59066,0.01533,-0.01477,0.12221,
1403715280,0.13473,0.02375,0.16321,0.00586,0.80768,-0.01530,0.58939,0.00408,-0.02128,0.13951,
1403715280,0.13544,0.02262,0.17560,0.00469,0.81320,-0.01439,0.58178,0.00104,-0.02201,0.12179,
1403715280,0.13647,0.02088,0.18808,0.00659,0.82123,-0.01225,0.57042,0.02113,-0.03145,0.12772,
1403715280,0.14101,0.01881,0.20342,0.01219,0.82410,-0.00697,0.56627,0.06223,-0.03157,0.15851,
1403715280,0.14973,0.01769,0.22224,0.01504,0.82245,0.00013,0.56864,0.10272,-0.00142,0.17066,
1403715280,0.16242,0.02055,0.23961,0.01743,0.81915,0.00383,0.57330,0.13845,0.02924,0.16476,
1403715281,0.17799,0.02406,0.25737,0.01572,0.81684,-0.00601,0.57662,0.16933,0.04917,0.15793,
1403715281,0.19562,0.02923,0.27366,0.01617,0.81411,-0.02235,0.58005,0.18272,0.04806,0.15216,
1403715281,0.21531,0.03367,0.28844,0.02507,0.81225,-0.04285,0.58119,0.18906,0.04014,0.12528,
1403715281,0.23536,0.03880,0.30028,0.03453,0.81194,-0.06316,0.57929,0.19472,0.03170,0.10597,
1403715281,0.25740,0.04960,0.31060,0.03031,0.81429,-0.07098,0.57531,0.20292,0.04466,0.09377,
1403715281,0.28144,0.06603,0.31782,0.01782,0.82216,-0.07036,0.56462,0.20900,0.07664,0.09956,
1403715281,0.30213,0.07278,0.32662,0.03756,0.82314,-0.08969,0.55945,0.21698,0.08997,0.09405,
1403715281,0.32121,0.07863,0.33896,0.05453,0.81757,-0.10497,0.56355,0.22179,0.08166,0.09171,
1403715281,0.33997,0.08275,0.34776,0.07501,0.81354,-0.12450,0.56305,0.20592,0.06250,0.06612,
1403715281,0.35910,0.08601,0.35356,0.08834,0.81052,-0.14060,0.56168,0.20760,0.04558,0.04223,
1403715282,0.37934,0.08939,0.35511,0.10337,0.80723,-0.15781,0.55928,0.20363,0.02823,0.02096,
1403715282,0.40059,0.09045,0.35690,0.11982,0.80327,-0.17791,0.55564,0.20374,0.01553,-0.01050,
1403715282,0.42129,0.09240,0.35505,0.13678,0.79800,-0.20110,0.55140,0.20966,0.00910,-0.02048,
1403715282,0.44318,0.09374,0.35140,0.15371,0.79212,-0.22597,0.54576,0.21613,0.01257,-0.04414,
1403715282,0.46601,0.09486,0.34616,0.17055,0.78491,-0.25023,0.54056,0.22802,0.00669,-0.06862,
1403715282,0.49132,0.09527,0.33768,0.18561,0.77731,-0.27404,0.53501,0.24599,0.00243,-0.08525,
1403715282,0.51704,0.09466,0.32751,0.20220,0.76907,-0.29623,0.52904,0.26032,-0.00904,-0.10880,
1403715282,0.54350,0.09463,0.31702,0.21899,0.76003,-0.31834,0.52256,0.27076,-0.01000,-0.11086,
