timestamp_ns,x,y,z,qw,qx,qy,qz
1413393216605760574,0.000923770,-0.000086378,0.001289448,-0.009265115,0.810841011,0.006312585,0.585159092
1413393216905760526,-0.002728437,-0.002622414,0.016287811,0.013181296,0.817339596,0.001349400,0.576003835
1413393217305760383,-0.022760308,0.023234436,0.105562132,0.056123760,0.831739697,-0.021637256,0.551897662
1413393217705760478,-0.079525048,0.093788807,0.161751333,0.051797040,0.829021722,-0.017651634,0.556532543
1413393217905760526,-0.121381405,0.142108072,0.206329097,0.028520426,0.827192126,-0.003632327,0.561183195
1413393218105760574,-0.163931720,0.204406505,0.260116442,0.014591352,0.826993765,-0.004690852,0.562002136
1413393218205760478,-0.185241022,0.241177741,0.274322629,0.007416674,0.825454303,-0.015237916,0.564214491
1413393218305760383,-0.204668704,0.281286556,0.276627520,0.007587843,0.824849761,-0.031868044,0.564402095
1413393218505760431,-0.248663604,0.346501726,0.263128959,0.035253699,0.822421083,-0.031536703,0.566909318
1413393218705760478,-0.303738017,0.401656554,0.249686173,0.048976546,0.821354429,-0.026114017,0.567711422
1413393218805760383,-0.332862372,0.432237590,0.246022556,0.050019392,0.825607372,-0.027145523,0.561367659
1413393218905760526,-0.359752814,0.464184111,0.241752925,0.045919593,0.834272814,-0.036240716,0.548239796
1413393219005760431,-0.385266192,0.493583958,0.241122800,0.043237220,0.839767455,-0.041824641,0.539603432
1413393219205760478,-0.413692332,0.549119485,0.246093061,0.046199398,0.834274821,-0.048472079,0.547267390
1413393219405760526,-0.406890963,0.602762505,0.250213171,0.064440018,0.820422119,-0.065168999,0.564365159
1413393219605760574,-0.395450822,0.635143520,0.252146889,0.073699200,0.813925480,-0.069960541,0.572013342
1413393219805760383,-0.374927132,0.656271261,0.271047513,0.084226250,0.806989202,-0.068959991,0.580447144
1413393220005760431,-0.356311645,0.674352375,0.332027168,0.094187815,0.804106784,-0.068744409,0.582936653
1413393220205760478,-0.343569710,0.692518249,0.377276552,0.099113743,0.802314052,-0.068496186,0.584616883
1413393220505760431,-0.337615739,0.723459321,0.447519403,0.093585283,0.805401708,-0.064233694,0.581759328
1413393220805760383,-0.337156278,0.761810331,0.468630893,0.089449855,0.807353468,-0.073376925,0.578614663
1413393221605760574,-0.317339637,0.797025545,0.628004412,0.122253244,0.815287297,-0.087844182,0.559145926
1413393221805760383,-0.290732998,0.791919597,0.656217565,0.123530883,0.811746638,-0.083089517,0.564715547
1413393222005760431,-0.262521766,0.789354485,0.683870883,0.109808631,0.815373805,-0.073810671,0.563612994
1413393222405760526,-0.230977042,0.785377017,0.631547163,0.052545415,0.836022541,-0.038074546,0.544844583
1413393222605760574,-0.208024571,0.789529292,0.598291565,0.050609468,0.839728393,-0.039886705,0.539169693
1413393223005760431,-0.103464444,0.794653445,0.631235226,0.049807302,0.842388433,-0.039649630,0.535097063
1413393223105760574,-0.063714120,0.792452035,0.654549309,0.053443379,0.838338727,-0.041899515,0.540903332
1413393223205760478,-0.020975603,0.790268327,0.678831614,0.058735378,0.835561020,-0.039834166,0.544794618
1413393223405760526,0.075364881,0.790407771,0.705574266,0.060146001,0.831326942,-0.035807142,0.551358162
1413393223605760574,0.176844172,0.788341566,0.660291573,0.063753148,0.824325093,-0.035065903,0.561421463
1413393223905760526,0.322311250,0.793413929,0.569135762,0.073660806,0.821335980,-0.042572810,0.564064579
1413393224105760574,0.419321959,0.811333236,0.563235591,0.077422101,0.820515009,-0.048969374,0.564236598
1413393224305760383,0.509716697,0.836433336,0.532500988,0.081655552,0.818120372,-0.051273173,0.566906067
1413393224605760574,0.630884697,0.873504859,0.412388000,0.089769698,0.812739587,-0.078394621,0.570306977
1413393224705760478,0.663879189,0.886413506,0.369577670,0.094089144,0.811412329,-0.096089996,0.568791682
1413393224805760383,0.690930242,0.909670082,0.329975441,0.094903132,0.812203021,-0.110151054,0.564965834
1413393224905760526,0.708447441,0.960123199,0.296537557,0.082436348,0.815656356,-0.112291334,0.561515461
1413393225005760431,0.727926396,0.996422467,0.275640335,0.077431598,0.818717774,-0.113290436,0.557557917
1413393225305760383,0.813565191,1.033407031,0.256742252,0.085005063,0.818422969,-0.119948943,0.555490985
1413393225505760431,0.876556208,1.030099473,0.250683596,0.098667742,0.811563659,-0.150325463,0.555905891
1413393225605760574,0.906185734,1.026427850,0.253347327,0.107343710,0.807299179,-0.172605797,0.554033034
1413393225705760478,0.932534994,1.020856534,0.261492711,0.119975010,0.800962431,-0.194885138,0.553249459
1413393225805760383,0.956869007,1.006440502,0.272457266,0.144243667,0.792683442,-0.216378774,0.551386391
1413393225905760526,0.978855946,0.994144268,0.279206094,0.168050516,0.785372545,-0.231810052,0.548828834
1413393226005760431,1.001012614,0.982435564,0.267176198,0.189456817,0.778571557,-0.244607891,0.545984821
1413393226105760574,1.023798563,0.971845660,0.246801937,0.202785812,0.770890647,-0.261437468,0.544294016
1413393226205760478,1.047564649,0.962585984,0.230525321,0.210528296,0.763341688,-0.279137220,0.543203200
1413393226305760383,1.073426165,0.953511309,0.227467521,0.213366003,0.758196825,-0.294770642,0.541038623
1413393226405760526,1.100513671,0.944305973,0.229514006,0.212585445,0.757376924,-0.308200955,0.534976443
1413393226505760431,1.127171621,0.933903972,0.226484522,0.210839666,0.758962329,-0.318956280,0.527057596
1413393226705760478,1.179337623,0.903962161,0.198737940,0.217012698,0.758797682,-0.325811033,0.520556181
1413393226805760383,1.207094288,0.883559377,0.186907074,0.228316658,0.757202509,-0.319813679,0.521761511
1413393227005760431,1.268476366,0.841858472,0.168953623,0.237996267,0.758283349,-0.310816675,0.521303303
1413393227205760478,1.341919065,0.804660661,0.158278667,0.232568588,0.755145509,-0.311266408,0.527996530
1413393227405760526,1.420847137,0.769172038,0.154922524,0.223366459,0.752679813,-0.316741730,0.532217250
1413393227605760574,1.497898407,0.731083349,0.154555811,0.220813682,0.748931653,-0.323502019,0.534498963
1413393227705760478,1.533850555,0.708993929,0.153793213,0.224472255,0.745577043,-0.331335712,0.532863702
1413393227805760383,1.565409624,0.685449360,0.152405002,0.231489521,0.740548724,-0.342340241,0.529908811
1413393227905760526,1.594088519,0.660133328,0.149468842,0.238872657,0.732615957,-0.357736008,0.527483328
1413393228005760431,1.620205482,0.632675084,0.145862514,0.249592487,0.722774999,-0.375110904,0.524014982
1413393228105760574,1.642810493,0.603161446,0.142520782,0.263253346,0.712579694,-0.393144836,0.518039567
1413393228205760478,1.663283996,0.572524772,0.138350626,0.277011035,0.703915846,-0.411065137,0.508716838
1413393228305760383,1.681814125,0.540851694,0.135660805,0.290402227,0.697136565,-0.423846619,0.500021200
1413393228405760526,1.698212187,0.508463658,0.135754282,0.302725781,0.690252566,-0.434881255,0.492733996
1413393228505760431,1.714984977,0.474770449,0.137462041,0.314303889,0.680763030,-0.446757294,0.488039632
1413393228605760574,1.731199120,0.441043270,0.138293284,0.323847717,0.672024677,-0.458912550,0.482602073
1413393228705760478,1.747359979,0.407127582,0.139107786,0.329174414,0.666411897,-0.468723496,0.477323447
1413393228905760526,1.780835660,0.338129927,0.139430002,0.325355144,0.663941222,-0.485690488,0.466294793
1413393229105760574,1.813482727,0.257786850,0.132338628,0.334887383,0.667033006,-0.481182583,0.459761603
1413393229205760478,1.832343523,0.213171465,0.123636521,0.341647096,0.669031201,-0.474876307,0.458439752
1413393229405760526,1.877581487,0.123692066,0.098558977,0.346969401,0.669573635,-0.466384293,0.462351677
1413393229505760431,1.906591328,0.078647314,0.083263433,0.340533428,0.665212390,-0.468507516,0.471200773
1413393229605760574,1.936359220,0.034218617,0.068909403,0.331010702,0.663325824,-0.473103910,0.476028841
1413393229805760383,1.992212769,-0.055915949,0.048721182,0.315862126,0.668269854,-0.480844765,0.471629972
1413393230005760431,2.041772413,-0.159074637,0.043080896,0.312934769,0.676948309,-0.480368013,0.461583567
1413393230105760574,2.068237007,-0.219673907,0.044825677,0.323156663,0.679281692,-0.471051089,0.460713605
1413393230205760478,2.095821535,-0.281353947,0.045825820,0.329677936,0.680680666,-0.464225244,0.460956844
