1413394889805760256,0.42597,0.38635,0.60913,0.03810,0.83455,-0.01776,0.54933,
1413394889905760512,0.39084,0.40314,0.62885,0.03589,0.86321,-0.02301,0.50304,
1413394890005760512,0.36791,0.41796,0.64432,0.03112,0.88096,-0.02533,0.47148,
1413394890105760512,0.36586,0.42926,0.64972,0.02487,0.89090,-0.02771,0.45267,
1413394890205760512,0.39216,0.43774,0.65261,0.01966,0.87969,-0.03167,0.47408,
1413394890305760256,0.44464,0.44292,0.65161,0.01453,0.85151,-0.04379,0.52230,
1413394890405760512,0.51881,0.43960,0.64512,0.03154,0.81226,-0.08107,0.57677,
1413394890505760512,0.58808,0.42023,0.63380,0.04799,0.77500,-0.09465,0.62299,
1413394890605760512,0.63940,0.38951,0.61579,0.07465,0.74150,-0.10077,0.65912,
1413394890705760512,0.66642,0.35735,0.60155,0.09660,0.72487,-0.09360,0.67563,
1413394890805760256,0.66543,0.32957,0.58626,0.11256,0.73478,-0.08837,0.66304,
1413394890905760512,0.63945,0.30870,0.56777,0.11416,0.77160,-0.09302,0.61883,
1413394891005760512,0.60200,0.29377,0.55125,0.11320,0.81421,-0.09908,0.56075,
1413394891105760512,0.56761,0.28055,0.53861,0.10966,0.84566,-0.10377,0.51193,
1413394891205760512,0.54781,0.26186,0.53112,0.10810,0.86352,-0.10944,0.48027,
1413394891305760256,0.55045,0.23792,0.52553,0.11000,0.87123,-0.11204,0.46508,
1413394891405760512,0.57976,0.20750,0.52610,0.11914,0.86517,-0.10975,0.47460,
1413394891505760512,0.63258,0.17093,0.53200,0.12595,0.84764,-0.10492,0.50461,
1413394891605760512,0.70295,0.13395,0.53945,0.13154,0.82912,-0.09616,0.53480,
1413394891705760512,0.76974,0.08384,0.55065,0.14759,0.81701,-0.10285,0.54784,
1413394891805760256,0.85618,0.05755,0.55589,0.14930,0.81056,-0.09998,0.55741,
1413394891905760512,0.94047,0.02937,0.57732,0.15484,0.79757,-0.09407,0.57537,
1413394892005760512,1.02453,0.00957,0.61028,0.15789,0.78103,-0.08691,0.59793,
1413394892105760512,1.10113,0.00114,0.64518,0.15441,0.77009,-0.07722,0.61414,
1413394892205760512,1.16918,0.00767,0.67796,0.14123,0.76879,-0.06071,0.62074,
1413394892305760256,1.22453,0.03050,0.70595,0.11668,0.77105,-0.03868,0.62480,
1413394892405760512,1.26686,0.06394,0.71894,0.08710,0.77448,-0.01223,0.62646,
1413394892505760512,1.29830,0.10217,0.71710,0.05394,0.77735,0.01750,0.62651,
1413394892605760512,1.31372,0.14693,0.71052,0.01809,0.78397,0.05036,0.61849,
1413394892705760512,1.31864,0.19032,0.70979,-0.01338,0.79207,0.08227,0.60471,
1413394892805760256,1.31861,0.23487,0.71505,-0.04158,0.79865,0.11496,0.58925,
1413394892905760512,1.30961,0.28369,0.72411,-0.07260,0.80095,0.15202,0.57455,
1413394893005760512,1.29450,0.33363,0.73429,-0.09968,0.80366,0.18997,0.55507,
1413394893105760512,1.25188,0.38717,0.74821,-0.13794,0.79245,0.24538,0.54110,
1413394893205760512,1.21917,0.43793,0.76604,-0.16465,0.77940,0.28986,0.53048,
1413394893305760256,1.19701,0.49410,0.78404,-0.18529,0.76696,0.31724,0.52611,
1413394893405760512,1.17500,0.55696,0.80532,-0.19808,0.74997,0.33567,0.53445,
1413394893505760512,1.15339,0.62365,0.82372,-0.20018,0.73471,0.35141,0.54464,
1413394893605760512,1.12423,0.69256,0.83406,-0.19813,0.72214,0.36395,0.55390,
1413394893705760512,1.08374,0.75946,0.83471,-0.19013,0.70849,0.37548,0.56649,
1413394893805760256,1.03840,0.83462,0.82709,-0.18223,0.70107,0.37681,0.57733,
1413394893905760512,0.97731,0.90953,0.82059,-0.18442,0.70093,0.37203,0.57990,
1413394894005760512,0.89927,0.99751,0.81035,-0.19518,0.69946,0.36784,0.58083,
1413394894105760512,0.81404,1.08727,0.79604,-0.21131,0.69474,0.36889,0.58018,
1413394894205760512,0.70602,1.18471,0.77799,-0.24231,0.69410,0.36961,0.56824,
1413394894305760256,0.58531,1.27179,0.75708,-0.27689,0.69437,0.37634,0.54731,
1413394894405760512,0.46788,1.34482,0.73209,-0.30322,0.69069,0.39101,0.52737,
1413394894505760512,0.34560,1.41211,0.70523,-0.31992,0.68612,0.41122,0.50772,
1413394894605760512,0.22182,1.47481,0.67363,-0.33276,0.67870,0.43164,0.49226,
1413394894705760512,0.10440,1.52435,0.64193,-0.34409,0.66594,0.45080,0.48468,
1413394894805760256,-0.01291,1.57669,0.60770,-0.34660,0.65507,0.46754,0.48182,
1413394894905760512,-0.12832,1.62271,0.57528,-0.34923,0.65120,0.47930,0.47356,
1413394895005760512,-0.24712,1.66298,0.54582,-0.35739,0.65501,0.48118,0.46011,
1413394895105760512,-0.36557,1.69844,0.51637,-0.36178,0.65952,0.48103,0.45029,
1413394895205760512,-0.47639,1.73264,0.49159,-0.36165,0.66429,0.48000,0.44445,
1413394895305760256,-0.58255,1.76434,0.47525,-0.35920,0.66527,0.47704,0.44813,
1413394895405760512,-0.68345,1.79477,0.46300,-0.34108,0.65773,0.48443,0.46518,
1413394895505760512,-0.78222,1.82629,0.46105,-0.32502,0.65448,0.48930,0.47602,
1413394895605760512,-0.87809,1.85804,0.47322,-0.31678,0.65665,0.48874,0.47915,
1413394895705760512,-0.97621,1.89285,0.50002,-0.32024,0.66447,0.48202,0.47286,
1413394895805760256,-1.07734,1.92723,0.53915,-0.32565,0.67043,0.47631,0.46649,
1413394895905760512,-1.17469,1.96416,0.57495,-0.32948,0.67207,0.47344,0.46434,
1413394896005760512,-1.27346,2.00347,0.59832,-0.33206,0.67082,0.47307,0.46470,
1413394896105760512,-1.37021,2.04325,0.61054,-0.33402,0.67000,0.47388,0.46365,
1413394896205760512,-1.46789,2.08482,0.61182,-0.33429,0.67003,0.47480,0.46247,
1413394896305760256,-1.56681,2.12760,0.60369,-0.35059,0.67671,0.46487,0.45061,
1413394896405760512,-1.65560,2.17021,0.59342,-0.36919,0.68634,0.45175,0.43424,
1413394896505760512,-1.73387,2.20980,0.58357,-0.38447,0.69400,0.44053,0.42010,
1413394896605760512,-1.79763,2.24563,0.56632,-0.40148,0.70205,0.42709,0.40438,
1413394896705760512,-1.84047,2.27588,0.54045,-0.42002,0.70918,0.41159,0.38889,
1413394896805760256,-1.85751,2.29774,0.50571,-0.43658,0.71561,0.39613,0.37467,
1413394896905760512,-1.84235,2.30879,0.46838,-0.44714,0.71530,0.38441,0.37503,
1413394897005760512,-1.79098,2.30773,0.43608,-0.45463,0.71580,0.37756,0.37199,
1413394897105760512,-1.70185,2.29427,0.41078,-0.45470,0.71789,0.37671,0.36874,
1413394897205760512,-1.57534,2.26853,0.39096,-0.44613,0.71542,0.38331,0.37712,
1413394897305760256,-1.41479,2.23255,0.37749,-0.41592,0.70460,0.40920,0.40385,
