timestamp_ns,x,y,z,qw,qx,qy,qz
1413394888905760526,0.283432770,0.327800455,0.429873451,-0.421128615,0.571880300,-0.567191485,0.417010110
1413394889005760431,0.323987936,0.355367513,0.444544225,-0.431538442,0.566050999,-0.563569407,0.419225910
1413394889105760574,0.363726052,0.373567255,0.463533914,0.438671279,-0.556290890,0.562262941,-0.426577474
1413394889205760478,0.405746258,0.391125577,0.486382543,0.441568434,-0.552326606,0.555250378,-0.437778088
1413394889305760383,0.451274163,0.403381081,0.510081566,0.452853189,-0.536782088,0.541288395,-0.462380635
1413394889405760526,0.488651398,0.412034837,0.539334240,0.472940140,-0.512656033,0.518927125,-0.494192325
1413394889505760431,0.511487196,0.418552925,0.559118512,-0.478394925,0.498637273,-0.506306447,0.515900133
1413394889605760574,0.501378992,0.426877768,0.568461195,0.453864359,-0.517432501,0.524533323,-0.501134257
1413394889705760478,0.468882946,0.435501296,0.574313315,0.405702235,-0.548725378,0.562520178,-0.466773184
1413394889805760383,0.428436859,0.449822696,0.586649065,0.357493539,-0.575925045,0.598289253,-0.427268863
1413394889905760526,0.393904595,0.466980567,0.605252321,0.322203577,-0.592119662,0.624447317,-0.394518326
1413394890005760431,0.372198283,0.482996957,0.620642407,0.298624255,-0.603507604,0.641459792,-0.367602313
1413394890105760574,0.368538523,0.495655654,0.627300387,0.288141778,-0.609574670,0.650983022,-0.348732194
1413394890205760478,0.394097337,0.503733575,0.630911480,0.308767917,-0.599810160,0.644809796,-0.359319456
1413394890305760383,0.448628484,0.508053372,0.630838030,0.349810782,-0.575204939,0.630324846,-0.386603521
1413394890405760526,0.520231616,0.505968132,0.625132417,0.391104137,-0.541906682,0.612625406,-0.421977266
1413394890505760431,0.601713941,0.488675340,0.615370343,0.408711734,-0.492059260,0.605547217,-0.473439511
1413394890605760574,0.661761731,0.459497380,0.602911064,0.416179772,-0.463919090,0.590212070,-0.513052812
1413394890705760478,0.694000059,0.423485718,0.583950942,0.407609714,-0.446928264,0.576762577,-0.549048610
1413394890805760383,0.695225540,0.392260281,0.566040748,0.385268806,-0.455344566,0.580669868,-0.554122529
1413394890905760526,0.669576230,0.369159270,0.545651022,0.350212319,-0.477906340,0.610265730,-0.525863671
1413394891005760431,0.628610108,0.352462734,0.526027667,0.307970178,-0.503881119,0.644259740,-0.485991332
1413394891105760574,0.590185709,0.338417204,0.511708633,0.273662996,-0.523076716,0.669908343,-0.450246739
1413394891205760478,0.567727494,0.322758369,0.501774630,0.253677255,-0.533596641,0.685629378,-0.425246789
1413394891305760383,0.569492555,0.298514505,0.496418663,0.241758586,-0.537739231,0.692344855,-0.415990273
1413394891405760526,0.598911066,0.267542180,0.496383419,0.243088101,-0.535823320,0.685366458,-0.429038884
1413394891505760431,0.653157755,0.231780981,0.501672635,0.257849513,-0.524932232,0.670895222,-0.455915981
1413394891605760574,0.722727644,0.192363421,0.508506795,0.273643038,-0.515147067,0.653701118,-0.482097330
1413394891705760478,0.801265684,0.156339245,0.514435872,0.284228965,-0.511595981,0.640651897,-0.497039832
1413394891805760383,0.871761562,0.103081056,0.527806776,0.277032744,-0.501346113,0.643304460,-0.508000300
1413394891905760526,0.962395448,0.084603479,0.545520096,0.287281481,-0.495471437,0.629258099,-0.525368109
1413394892005760431,1.047147682,0.064205200,0.578533843,0.299622912,-0.487474009,0.613336636,-0.544438584
1413394892105760574,1.125016006,0.054621799,0.613529199,0.312987175,-0.486216501,0.599050623,-0.553869021
1413394892205760478,1.189643563,0.058810037,0.647648544,0.324314608,-0.496071186,0.586935977,-0.551579163
1413394892305760383,1.244555815,0.077605224,0.677311307,0.341135475,-0.512185601,0.574314432,-0.539866123
1413394892405760526,1.283561382,0.110249269,0.690581248,0.362517178,-0.532633489,0.559301197,-0.521598536
1413394892505760431,1.308071374,0.152026006,0.688968315,-0.387239533,0.555246126,-0.541094260,0.498963211
1413394892605760574,1.319598299,0.198480334,0.683993272,-0.408110409,0.583210290,-0.523170732,0.468619287
1413394892705760478,1.315510001,0.249225159,0.681651330,-0.426142600,0.614532460,-0.503757017,0.432413237
1413394892805760383,1.306405572,0.296098939,0.687575521,-0.438557033,0.643815935,-0.483226644,0.399575751
1413394892905760526,1.296034365,0.341455465,0.697167771,-0.447002376,0.669820262,-0.462442583,0.371047907
1413394893005760431,1.278324082,0.389143257,0.707181499,-0.451905328,0.698037887,-0.439394165,0.339790303
1413394893105760574,1.258444500,0.438701688,0.719906156,-0.458536100,0.722789188,-0.408764856,0.316593947
1413394893205760478,1.202980805,0.490233715,0.735437189,-0.478079711,0.749798545,-0.359273303,0.283133582
1413394893305760383,1.163553801,0.541089415,0.755586252,-0.495257074,0.763423527,-0.323571656,0.259241842
1413394893405760526,1.139633341,0.599630349,0.776291863,0.511487984,-0.765332270,0.296824206,-0.254051075
1413394893505760431,1.113803400,0.665190769,0.794749001,0.521593178,-0.765729647,0.273238534,-0.258726434
1413394893605760574,1.086182739,0.734654621,0.802783177,0.526521474,-0.765380086,0.255954395,-0.267312193
