timestamp_ns,x,y,z,qw,qx,qy,qz
1413393890055760383,-0.031426550,0.036673030,0.132807343,0.133056880,0.806812080,-0.054207540,0.573072139
1413393890155760526,-0.029971724,0.068851535,0.185495762,0.149848675,0.795077871,-0.079271565,0.582333730
1413393890255760431,0.004584281,0.113004204,0.214244240,0.289145550,0.743208006,-0.207942435,0.566389137
1413393890355760574,-0.077288447,0.049765398,0.236506673,-0.056500009,0.764192361,0.062066574,0.639504124
1413393890555760383,-0.108925874,0.180333698,0.247805964,0.089042267,0.745251916,-0.068468548,0.657254224
1413393890655760526,-0.094706992,0.224813065,0.263807886,0.110463707,0.737448426,-0.080434527,0.661436221
1413393890755760431,-0.102106649,0.279683903,0.266536241,0.142027068,0.738779591,-0.100780736,0.651057810
1413393890855760574,-0.087199471,0.336757353,0.266633027,0.194729790,0.727211642,-0.143088992,0.642471071
1413393891155760526,-0.046405591,0.561683652,0.296075891,0.295251515,0.682789508,-0.234499012,0.625807674
1413393891355760574,-0.073406850,0.711427877,0.318916224,0.294089186,0.666722365,-0.216512301,0.649703981
1413393891455760478,-0.122533624,0.777612905,0.315741420,0.274842331,0.638283041,-0.177646970,0.696776870
1413393891555760383,-0.168699353,0.863203269,0.302435195,0.267835658,0.615394985,-0.161328749,0.723551040
1413393891655760526,-0.308850940,0.937360744,0.287312492,0.234782424,0.623027430,-0.131892893,0.734382938
1413393891755760431,-0.469568290,1.013124363,0.276320831,0.204341481,0.632167929,-0.107701901,0.739600277
1413393891855760574,-0.751900567,1.017870037,0.276462547,0.134386357,0.653691159,-0.049257062,0.743102898
1413393891955760478,-0.954147443,1.122235293,0.276072026,0.128935687,0.679225817,-0.048082678,0.720913264
1413393892055760383,-1.183668188,1.215690133,0.279881487,0.120533797,0.715041433,-0.046853499,0.687016813
1413393892155760526,-1.409438846,1.325494045,0.289288015,0.119707152,0.737559605,-0.048991623,0.662778882
1413393892255760431,-1.657094354,1.409545959,0.299834704,0.114124684,0.749080254,-0.041371761,0.651262395
1413393892355760574,-2.042885631,1.144242402,0.310789618,0.040867385,0.762658503,0.045705046,0.643888899
1413393892455760478,-2.313491175,1.200068282,0.303050151,0.039462601,0.765630282,0.051170870,0.640026966
1413393892555760383,-2.563080599,1.329232684,0.286864830,0.054122167,0.766199962,0.032229253,0.639507377
1413393892655760526,-2.834178421,1.319912271,0.264023692,0.042623975,0.776057798,0.047564217,0.627419427
1413393892755760431,-3.106285415,1.349467252,0.235156682,0.040598977,0.791620377,0.053430049,0.607317159
1413393892855760574,-3.357952248,1.376796472,0.210192874,0.036843568,0.807700101,0.064745112,0.584868506
1413393892955760478,-3.589861886,1.483670106,0.187917501,0.042436242,0.820185453,0.057131103,0.567653967
1413393893055760383,-3.787071408,1.614026444,0.183999297,0.050507529,0.826284005,0.049585973,0.558788836
1413393893155760526,-3.935289016,1.737047924,0.190971304,0.052178916,0.825147738,0.047322199,0.560507966
1413393893255760431,-4.036127323,1.868357448,0.209516166,0.054447863,0.818477430,0.047964054,0.569938222
1413393893355760574,-4.235374349,2.005932476,0.248100376,0.058439529,0.813488599,0.032209756,0.577740126
1413393893455760478,-4.357758238,2.107913219,0.271384164,0.046874008,0.809869576,0.027432350,0.584090373
1413393893555760383,-4.471997941,2.219947819,0.295070519,0.038048148,0.808238186,0.023322235,0.587162198
1413393893655760526,-4.574300213,2.330146682,0.320105822,0.029712379,0.807205707,0.019710630,0.589192339
1413393893755760431,-4.520109520,2.475468299,0.506998479,0.049450800,0.819860736,0.010811025,0.570321062
1413393893855760574,-4.726816119,2.636516988,0.450213690,0.040443303,0.798927977,0.005599442,0.600039226
1413393893955760478,-4.746843701,2.702503521,0.511096874,0.037652365,0.789070676,0.014369257,0.612979031
1413393894055760383,-4.728850943,2.821473014,0.565840192,0.041516550,0.781685016,0.016900834,0.622060506
1413393894155760526,-4.857884108,2.912832747,0.615978821,0.041532681,0.777046025,0.016317439,0.627860058
1413393894255760431,-5.001551241,3.013754850,0.644762001,0.037692040,0.773601707,0.015082890,0.632370316
1413393894355760574,-4.960734373,3.108055220,0.715337804,0.037167482,0.776403034,0.014794728,0.628965836
1413393894455760478,-5.077058909,3.231589449,0.702556911,0.037948575,0.771521028,0.016400843,0.634859214
1413393894555760383,-5.325963505,3.328603471,0.722444986,0.044950919,0.768406638,0.017937066,0.638129231
1413393894655760526,-5.367711727,3.356192089,0.716408491,0.043023422,0.765623056,0.025225287,0.641353262
1413393894755760431,-5.478870251,3.406946686,0.710411515,0.043867819,0.763065275,0.028727194,0.644190771
1413393894855760574,-5.722751270,3.069133480,0.616669119,-0.004508692,0.752677971,0.058995325,0.655724862
1413393894955760478,-5.830537142,3.173279534,0.667803615,0.006688610,0.752510765,0.056806220,0.656091354
1413393895055760383,-5.797484233,3.013708822,0.522474829,-0.038713636,0.733377868,0.088546033,0.672917348
1413393895155760526,-5.893273310,3.035327590,0.524646713,-0.038581521,0.735600243,0.093696074,0.669794591
1413393895255760431,-5.908428344,3.056172953,0.474637346,-0.045111414,0.736183578,0.100046806,0.667824331
1413393895355760574,-6.100787607,3.144658835,0.506842093,-0.026575866,0.737914084,0.087931172,0.668613967
1413393895455760478,-6.352304242,3.231521233,0.543742449,-0.003914153,0.737625062,0.071920424,0.671357878
1413393895555760383,-6.510230688,3.362443025,0.608262119,0.020063452,0.741453177,0.053398304,0.668575550
1413393895655760526,-6.692627338,3.341364749,0.584642251,0.023546186,0.740248097,0.042885141,0.670551413
1413393895755760431,-6.803767663,3.529220396,0.584675904,0.042190939,0.736678947,0.025525521,0.674442364
1413393895855760574,-6.947710126,3.583898112,0.540553385,0.050763694,0.730358391,0.006594035,0.681143294
1413393895955760478,-7.186973379,3.650970841,0.551976614,0.068510871,0.728674406,-0.019192712,0.681154543
1413393896055760383,-7.316401759,3.845220465,0.580412889,0.100034288,0.728284761,-0.052439838,0.675902738
1413393896155760526,-7.615984549,3.927260094,0.638423115,0.133093534,0.721743973,-0.091222889,0.673089989
1413393896255760431,-7.927073178,3.961027762,0.643035111,0.160061843,0.706944370,-0.127826327,0.676956642
1413393896355760574,-8.114521265,4.167768112,0.663880158,0.186044174,0.693029961,-0.157313676,0.678490565
1413393896455760478,-8.477935449,4.235922995,0.692836321,0.202749170,0.673448551,-0.203503115,0.681136040
1413393896555760383,-8.844867001,4.300532748,0.713126977,0.206597934,0.662052387,-0.251388988,0.675135177
1413393896655760526,-9.215892638,4.409919313,0.752353103,0.213308769,0.654266537,-0.297168337,0.661910603
1413393896755760431,-9.601964519,4.540829754,0.794487256,0.218651252,0.642978361,-0.343421991,0.648715495
1413393896855760574,-10.063067040,4.603579508,0.802301230,0.220625709,0.628162833,-0.391283144,0.635321377
1413393896955760478,-10.525442315,4.584081297,0.809750615,0.216849102,0.624719871,-0.430699747,0.614165513
1413393897055760383,-11.043598571,4.482771420,0.794961567,0.221167865,0.640944593,-0.453427480,0.578513893
1413393897155760526,-11.565419561,4.494872682,0.806183237,0.250833459,0.661347353,-0.451691249,0.543762145
1413393897255760431,-12.105729191,4.595786153,0.805881164,0.302763367,0.660520016,-0.444727351,0.523703384
1413393897355760574,-12.676884166,4.595054365,0.806877506,0.346433390,0.652093290,-0.423146054,0.525076817
1413393897455760478,-13.261551520,4.162473507,0.757815632,0.335514606,0.646423983,-0.406159643,0.551906087
1413393897555760383,-13.867681293,4.493594364,0.782984585,0.348772996,0.625148954,-0.421341850,0.556791908
1413393897655760526,-14.443717215,4.440859493,0.774398895,0.335852947,0.623520785,-0.422193230,0.565842298
1413393897755760431,-15.121310774,4.435185764,0.743148344,0.330943263,0.624627512,-0.422578964,0.567224865
1413393897855760574,-15.735179625,4.311635766,0.748172985,0.329244888,0.627174166,-0.420250712,0.567132884
1413393897955760478,-16.440502993,4.492060924,0.772829226,0.345621753,0.624080227,-0.424727434,0.557383245
1413393898055760383,-17.081183276,4.384299173,0.767838000,0.360154694,0.619454071,-0.429359213,0.549741682
1413393898155760526,-17.770678067,4.378108235,0.773014881,0.385555040,0.596841117,-0.437259689,0.551300241
1413393898255760431,-18.506728120,4.620723309,0.802244388,0.415112200,0.553572012,-0.452999970,0.562166272
1413393898355760574,-19.260343317,4.591624770,0.785926443,0.421670378,0.514885215,-0.458865070,0.588668119
1413393898455760478,-19.996216359,4.465523125,0.783235042,0.416548070,0.477885708,-0.459407846,0.622139363
1413393898555760383,-20.776307354,4.491133483,0.779100886,0.395306423,0.460953485,-0.475035488,0.636864193
1413393898655760526,-21.597072496,4.331200915,0.716490638,0.348500115,0.488465316,-0.503321742,0.621784954
1413393898755760431,-22.396810791,3.712777973,0.624151737,0.285818924,0.538136649,-0.524282633,0.594848056
1413393898855760574,-23.327200142,4.000767543,0.577923822,0.260269683,0.568562302,-0.562075339,0.541357474
